,Unnamed: 0,Imo,RecievedTime,FinishedRecievedTime,Latitude,Longitude,NavStatus,SailTime,name,type,built,dwt,loa,beam,status,flagState,holdsTotal,hatchesToNo,shipBuilder,shipBuilderCountry,draughtMeters,lastHullSurveyDate,hullSurveyDueDate
93,93,9224714,2019-10-03 17:21:32+00:00,2019-10-17 23:44:34+00:00,5.587283333333334,94.05865,0,342.3838888888889,Olympos,Bulk Carrier,2001,75253,225.0,32.25,In Service,Panama,7.0,7.0,Hyundai Samho HI,South Korea,14.17,6/22/2019,06/07/2024
94,94,9224714,2019-11-24 07:39:06+00:00,2019-12-10 00:10:33+00:00,-35.18346666666667,18.90165,0,376.5241666666666,Olympos,Bulk Carrier,2001,75253,225.0,32.25,In Service,Panama,7.0,7.0,Hyundai Samho HI,South Korea,14.17,6/22/2019,06/07/2024
95,95,9224714,2020-01-11 21:13:11+00:00,2020-01-24 15:36:01+00:00,3.585833333333333,91.4252,0,306.3805555555556,Olympos,Bulk Carrier,2001,75253,225.0,32.25,In Service,Panama,7.0,7.0,Hyundai Samho HI,South Korea,14.17,6/22/2019,06/07/2024
96,96,9224790,2019-06-30 15:55:36+00:00,2019-07-15 13:48:08+00:00,-35.03150333333333,19.082541666666668,0,357.8755555555556,Golden Phoenix,Bulk Carrier,2002,74066,224.9,32.26,In Service,Panama,7.0,7.0,Daewoo (DSME),South Korea,14.1,01/07/2017,01/07/2022
97,97,9225029,2019-04-07 23:50:05+00:00,2019-04-25 07:20:37+00:00,-35.05024333333333,18.325535,0,415.50888888888886,Aquaman,Bulk Carrier,2001,75247,225.0,32.25,In Service,Bahamas,7.0,7.0,Hyundai Samho HI,South Korea,14.15,07/03/2020,8/20/2025
98,98,9225029,2019-09-24 15:59:48+00:00,2019-10-11 23:57:38+00:00,-35.14032333333333,19.679508333333327,0,415.96388888888885,Aquaman,Bulk Carrier,2001,75247,225.0,32.25,In Service,Bahamas,7.0,7.0,Hyundai Samho HI,South Korea,14.15,07/03/2020,8/20/2025
99,99,9225029,2019-10-29 00:31:30+00:00,2019-11-12 23:47:47+00:00,5.207176666666666,93.48038666666666,0,359.27138888888885,Aquaman,Bulk Carrier,2001,75247,225.0,32.25,In Service,Bahamas,7.0,7.0,Hyundai Samho HI,South Korea,14.15,07/03/2020,8/20/2025
100,100,9227194,2019-04-19 07:59:36+00:00,2019-05-05 07:49:02+00:00,-33.85009833333333,26.897755,0,383.82388888888886,Capt. Stefanos,Bulk Carrier,2002,74077,224.9,32.2,In Service,Bahamas,7.0,7.0,Namura Shipbuilding,Japan,13.95,3/13/2015,12/03/2020
101,101,9227194,2019-06-04 14:51:29+00:00,2019-06-18 23:26:34+00:00,4.1021,92.10295666666669,0,344.58472222222224,Capt. Stefanos,Bulk Carrier,2002,74077,224.9,32.2,In Service,Bahamas,7.0,7.0,Namura Shipbuilding,Japan,13.95,3/13/2015,12/03/2020
102,102,9227194,2019-08-01 23:59:17+00:00,2019-08-20 12:11:19+00:00,-34.70681166666667,18.445236666666666,0,444.20055555555564,Capt. Stefanos,Bulk Carrier,2002,74077,224.9,32.2,In Service,Bahamas,7.0,7.0,Namura Shipbuilding,Japan,13.95,3/13/2015,12/03/2020
103,103,9227194,2019-09-21 15:16:20+00:00,2019-10-05 23:53:48+00:00,4.2324150000000005,92.34762166666668,0,344.6244444444445,Capt. Stefanos,Bulk Carrier,2002,74077,224.9,32.2,In Service,Bahamas,7.0,7.0,Namura Shipbuilding,Japan,13.95,3/13/2015,12/03/2020
104,104,9227194,2019-12-08 07:59:02+00:00,2019-12-26 15:00:00+00:00,-35.997128333333336,19.998998333333333,0,439.0161111111112,Capt. Stefanos,Bulk Carrier,2002,74077,224.9,32.2,In Service,Bahamas,7.0,7.0,Namura Shipbuilding,Japan,13.95,3/13/2015,12/03/2020
105,105,9227194,2020-01-24 21:15:08+00:00,2020-02-08 07:39:34+00:00,4.79409,93.04114333333334,0,346.40722222222223,Capt. Stefanos,Bulk Carrier,2002,74077,224.9,32.2,In Service,Bahamas,7.0,7.0,Namura Shipbuilding,Japan,13.95,3/13/2015,12/03/2020
106,106,9227649,2019-08-23 23:59:12+00:00,2019-09-10 13:02:32+00:00,-35.876,19.083833333333327,0,421.0555555555555,Doric Arrow,Bulk Carrier,2001,75121,224.96,32.2,In Service,Liberia,7.0,7.0,Hitachi Zosen Ariake,Japan,13.84,03/01/2016,2/28/2021
107,107,9229635,2019-06-15 20:58:43+00:00,2019-07-03 14:20:27+00:00,-34.6797,17.9586,0,425.3622222222222,Adriatica Graeca,Bulk Carrier,2002,74133,224.89,32.2,In Service,Cyprus,7.0,7.0,Namura Shipbuilding,Japan,13.96,7/29/2017,7/28/2022
108,108,9231286,2020-01-09 15:58:57+00:00,2020-01-26 23:08:21+00:00,-35.13168333333333,18.8195,0,415.1566666666667,Bonita,Bulk Carrier,2001,76623,224.94,32.26,In Service,Liberia,7.0,7.0,Imabari SB Marugame,Japan,14.14,5/18/2016,7/23/2021
109,109,9231327,2019-04-21 07:57:19+00:00,2019-05-09 04:10:21+00:00,-35.14225666666667,19.02279,0,428.21722222222223,Chang Yang Jin Sha,Bulk Carrier,2002,76662,224.94,32.26,In Service,Liberia,7.0,7.0,Imabari SB Marugame,Japan,14.14,3/18/2017,02/07/2022
110,110,9231327,2019-09-23 07:57:50+00:00,2019-10-10 12:55:31+00:00,-34.91614000000001,18.93538,0,412.96138888888885,Chang Yang Jin Sha,Bulk Carrier,2002,76662,224.94,32.26,In Service,Liberia,7.0,7.0,Imabari SB Marugame,Japan,14.14,3/18/2017,02/07/2022
111,111,9231327,2019-12-19 23:52:24+00:00,2020-01-06 22:31:13+00:00,-34.883035,18.372106666666667,0,430.6469444444445,Chang Yang Jin Sha,Bulk Carrier,2002,76662,224.94,32.26,In Service,Liberia,7.0,7.0,Imabari SB Marugame,Japan,14.14,3/18/2017,02/07/2022
112,112,9231377,2019-04-10 13:35:40+00:00,2019-04-23 22:38:14+00:00,6.149333333333334,95.72596666666666,0,321.04277777777776,Vitaspirit,Bulk Carrier,2001,74269,225.0,32.26,In Service,Liberia,7.0,7.0,Oshima Shipbuilding,Japan,13.92,6/15/2016,7/31/2021
113,113,9231377,2019-06-03 15:16:49+00:00,2019-06-19 14:36:51+00:00,-34.301883333333336,28.338916666666666,0,383.33388888888885,Vitaspirit,Bulk Carrier,2001,74269,225.0,32.26,In Service,Liberia,7.0,7.0,Oshima Shipbuilding,Japan,13.92,6/15/2016,7/31/2021
114,114,9231377,2020-01-22 15:48:33+00:00,2020-02-10 06:38:53+00:00,-35.32013333333333,18.156383333333334,0,446.83888888888885,Vitaspirit,Bulk Carrier,2001,74269,225.0,32.26,In Service,Liberia,7.0,7.0,Oshima Shipbuilding,Japan,13.92,6/15/2016,7/31/2021
115,115,9233260,2019-07-07 15:39:53+00:00,2019-07-21 23:59:42+00:00,4.1893633333333336,92.26506666666668,0,344.3302777777778,Amazon,Bulk Carrier,2001,74910,224.95,32.2,In Service,Greece,7.0,7.0,Hitachi Zosen Ariake,Japan,13.82,10/07/2016,8/31/2021
116,116,9233260,2019-12-08 06:25:43+00:00,2019-12-20 23:56:54+00:00,3.422446666666666,91.46686,0,305.51972222222224,Amazon,Bulk Carrier,2001,74910,224.95,32.2,In Service,Greece,7.0,7.0,Hitachi Zosen Ariake,Japan,13.82,10/07/2016,8/31/2021
117,117,9233284,2020-02-05 07:53:14+00:00,2020-02-21 07:49:59+00:00,-33.91785833333333,25.78979833333333,0,383.94583333333327,Kalliopi L,Bulk Carrier,2001,76529,225.0,32.26,In Service,Liberia,7.0,7.0,Tsuneishi Zosen,Japan,14.04,9/30/2016,5/30/2021
118,118,9233301,2019-08-26 13:13:39+00:00,2019-09-09 15:57:29+00:00,5.049411666666667,93.65847833333332,0,338.73055555555555,GH Power,Bulk Carrier,2002,76421,225.0,32.26,In Service,Hong Kong,7.0,7.0,Tsuneishi Zosen,Japan,14.04,1/31/2017,1/30/2022
119,119,9233301,2019-10-15 15:49:20+00:00,2019-11-02 00:12:30+00:00,-35.99783833333333,19.536246666666667,0,416.3861111111111,GH Power,Bulk Carrier,2002,76421,225.0,32.26,In Service,Hong Kong,7.0,7.0,Tsuneishi Zosen,Japan,14.04,1/31/2017,1/30/2022
120,120,9233583,2019-06-08 13:34:49+00:00,2019-06-22 07:57:54+00:00,5.92825,94.96188333333332,0,330.3847222222222,Hong Run 6,Bulk Carrier,2001,75921,224.99,32.2,In Service,Liberia,7.0,7.0,Kanasashi K.K.,Japan,14.03,8/29/2016,8/28/2021
121,121,9233583,2019-08-12 15:56:37+00:00,2019-08-29 19:34:58+00:00,-35.306666666666665,17.878,0,411.63916666666665,Hong Run 6,Bulk Carrier,2001,75921,224.99,32.2,In Service,Liberia,7.0,7.0,Kanasashi K.K.,Japan,14.03,8/29/2016,8/28/2021
122,122,9233583,2019-10-20 12:56:27+00:00,2019-11-04 07:37:02+00:00,5.999816666666668,95.41333333333333,0,354.6763888888889,Hong Run 6,Bulk Carrier,2001,75921,224.99,32.2,In Service,Liberia,7.0,7.0,Kanasashi K.K.,Japan,14.03,8/29/2016,8/28/2021
123,123,9233583,2019-12-04 15:50:00+00:00,2019-12-20 12:59:23+00:00,-35.772333333333336,18.351666666666667,0,381.15638888888884,Hong Run 6,Bulk Carrier,2001,75921,224.99,32.2,In Service,Liberia,7.0,7.0,Kanasashi K.K.,Japan,14.03,8/29/2016,8/28/2021
124,124,9233595,2019-12-30 23:53:56+00:00,2020-01-19 06:36:03+00:00,-34.97403333333333,18.6222,0,462.7019444444445,ASL Venus,Bulk Carrier,2001,75928,224.99,32.26,In Service,Hong Kong,7.0,7.0,Kanasashi K.K.,Japan,14.03,07/03/2020,7/14/2025
125,125,9238507,2019-03-31 02:11:55+00:00,2019-04-13 06:07:13+00:00,5.20515,93.80668333333334,0,315.9216666666667,Long Shan Hu,Bulk Carrier,2002,76679,224.94,32.26,In Service,China P.R.,7.0,7.0,Imabari SB Marugame,Japan,14.14,06/03/2017,5/27/2022
126,126,9238507,2019-05-12 23:57:50+00:00,2019-05-28 07:44:10+00:00,-34.905366666666666,18.47425,0,367.77222222222224,Long Shan Hu,Bulk Carrier,2002,76679,224.94,32.26,In Service,China P.R.,7.0,7.0,Imabari SB Marugame,Japan,14.14,06/03/2017,5/27/2022
127,127,9244221,2019-07-30 12:59:13+00:00,2019-08-13 15:18:43+00:00,5.359416666666666,94.33298333333332,0,338.325,Lucky Jason,Bulk Carrier,2001,74195,224.89,32.2,In Service,Panama,7.0,7.0,Namura Shipbuilding,Japan,13.95,4/30/2019,06/04/2021
128,128,9244221,2019-09-22 07:45:51+00:00,2019-10-10 13:31:44+00:00,-35.02953333333333,18.988133333333334,0,437.7647222222223,Lucky Jason,Bulk Carrier,2001,74195,224.89,32.2,In Service,Panama,7.0,7.0,Namura Shipbuilding,Japan,13.95,4/30/2019,06/04/2021
129,129,9244221,2019-12-29 15:59:10+00:00,2020-01-16 12:19:20+00:00,-34.462,18.441816666666668,0,428.33611111111117,Lucky Jason,Bulk Carrier,2001,74195,224.89,32.2,In Service,Panama,7.0,7.0,Namura Shipbuilding,Japan,13.95,4/30/2019,06/04/2021
130,130,9244362,2019-05-01 15:58:59+00:00,2019-05-14 14:43:30+00:00,-35.5732,32.57718333333333,0,310.7419444444445,Xin Yu,Bulk Carrier,2001,74090,224.9,32.2,In Service,Hong Kong,7.0,7.0,Namura Shipbuilding,Japan,13.95,11/13/2019,11/14/2021
131,131,9244362,2019-07-28 08:06:26+00:00,2019-08-09 23:59:51+00:00,4.920533333333333,92.85925,0,303.89027777777784,Xin Yu,Bulk Carrier,2001,74090,224.9,32.2,In Service,Hong Kong,7.0,7.0,Namura Shipbuilding,Japan,13.95,11/13/2019,11/14/2021
132,132,9244362,2019-09-12 15:53:43+00:00,2019-09-28 14:44:53+00:00,-34.908766666666665,28.83006666666667,0,382.85277777777776,Xin Yu,Bulk Carrier,2001,74090,224.9,32.2,In Service,Hong Kong,7.0,7.0,Namura Shipbuilding,Japan,13.95,11/13/2019,11/14/2021
133,133,9244362,2019-11-26 15:23:03+00:00,2019-12-09 23:55:32+00:00,4.0741,91.73835,0,320.5413888888889,Xin Yu,Bulk Carrier,2001,74090,224.9,32.2,In Service,Hong Kong,7.0,7.0,Namura Shipbuilding,Japan,13.95,11/13/2019,11/14/2021
134,134,9244362,2020-01-19 15:59:36+00:00,2020-02-05 07:58:18+00:00,-33.79071666666667,26.94706666666667,0,399.97833333333335,Xin Yu,Bulk Carrier,2001,74090,224.9,32.2,In Service,Hong Kong,7.0,7.0,Namura Shipbuilding,Japan,13.95,11/13/2019,11/14/2021
135,135,9244788,2019-05-29 05:46:00+00:00,2019-06-12 07:56:33+00:00,6.038501666666668,95.61603,0,338.17583333333334,Darwin,Bulk Carrier,2002,75966,225.0,32.26,In Service,Panama,7.0,7.0,Tsuneishi Zosen,Japan,14.03,6/14/2017,02/07/2022
136,136,9244831,2019-04-18 02:21:28+00:00,2019-04-30 21:32:11+00:00,4.398583333333334,92.33118333333331,0,307.1786111111112,QC Matilde,Bulk Carrier,2002,76015,225.0,32.26,In Service,Marshall Is.,7.0,7.0,Tsuneishi Zosen,Japan,14.03,03/11/2020,4/25/2025
137,137,9244831,2019-06-09 22:46:17+00:00,2019-06-27 01:53:32+00:00,-34.879416666666664,18.891083333333327,0,411.1208333333333,QC Matilde,Bulk Carrier,2002,76015,225.0,32.26,In Service,Marshall Is.,7.0,7.0,Tsuneishi Zosen,Japan,14.03,03/11/2020,4/25/2025
138,138,9244831,2019-11-23 12:25:30+00:00,2019-12-06 15:48:07+00:00,4.7938,93.15725,0,315.3769444444445,QC Matilde,Bulk Carrier,2002,76015,225.0,32.26,In Service,Marshall Is.,7.0,7.0,Tsuneishi Zosen,Japan,14.03,03/11/2020,4/25/2025
139,139,9244831,2020-01-07 21:52:52+00:00,2020-01-25 12:23:52+00:00,-35.45953333333333,18.13748333333333,0,422.51666666666665,QC Matilde,Bulk Carrier,2002,76015,225.0,32.26,In Service,Marshall Is.,7.0,7.0,Tsuneishi Zosen,Japan,14.03,03/11/2020,4/25/2025
140,140,9247285,2019-07-22 23:58:06+00:00,2019-08-10 07:54:18+00:00,-34.42168333333333,18.329883333333328,0,439.93666666666667,Athina III,Bulk Carrier,2004,73305,224.9,32.2,In Service,Malta,7.0,7.0,Namura Shipbuilding,Japan,13.95,8/25/2019,8/24/2024
141,141,9248899,2020-02-02 18:26:35+00:00,2020-02-16 23:48:27+00:00,5.2721,94.31048333333334,0,341.3644444444444,Princess Doris,Bulk Carrier,2001,74716,225.0,32.26,Idle,Marshall Is.,7.0,7.0,Hudong Zhonghua,China P.R.,14.25,5/22/2019,5/22/2024
142,142,9248904,2019-09-09 15:58:58+00:00,2019-09-28 12:18:08+00:00,-33.89897333333333,25.68446333333333,0,452.3194444444445,Dias,Bulk Carrier,2001,74716,225.0,32.26,Idle,Liberia,7.0,7.0,Hudong Shipyard,China P.R.,14.25,09/10/2016,7/30/2021
143,143,9250177,2019-05-25 01:33:47+00:00,2019-06-08 15:23:48+00:00,6.0577,95.94291666666666,0,349.83361111111117,Angelic Peace,Bulk Carrier,2001,74764,225.0,32.26,In Service,Greece,7.0,7.0,Hudong Shipyard,China P.R.,14.27,10/12/2016,10/31/2021
144,144,9250177,2019-08-07 06:36:16+00:00,2019-08-25 00:45:53+00:00,-34.98616666666667,18.556733333333334,0,426.16027777777776,Angelic Peace,Bulk Carrier,2001,74764,225.0,32.26,In Service,Greece,7.0,7.0,Hudong Shipyard,China P.R.,14.27,10/12/2016,10/31/2021
145,145,9250189,2019-10-23 07:37:02+00:00,2019-11-09 23:46:42+00:00,-35.10388833333333,19.296551666666666,0,424.16111111111115,Angelic Power,Bulk Carrier,2002,74759,225.0,32.26,Idle,Greece,7.0,7.0,Hudong Zhonghua,China P.R.,14.27,2/21/2017,2/28/2022
146,146,9250218,2019-04-10 00:33:38+00:00,2019-04-25 15:54:01+00:00,6.04996,94.860275,0,375.33972222222224,G R A,Bulk Carrier,2002,76634,224.94,32.26,In Service,Singapore,7.0,7.0,Imabari SB Marugame,Japan,14.14,1/26/2017,2/27/2022
147,147,9250218,2019-06-24 23:56:39+00:00,2019-07-14 12:15:49+00:00,-34.83261666666667,18.928805,0,468.3194444444445,G R A,Bulk Carrier,2002,76634,224.94,32.26,In Service,Singapore,7.0,7.0,Imabari SB Marugame,Japan,14.14,1/26/2017,2/27/2022
148,148,9252199,2019-04-26 15:59:16+00:00,2019-05-11 20:25:15+00:00,-33.89824333333333,27.05430833333333,0,364.4330555555555,Xin Shun,Bulk Carrier,2002,75846,225.0,32.26,Idle,Hong Kong,7.0,7.0,Sanoyas,Japan,14.0,12/21/2015,12/20/2020
149,149,9252199,2019-06-03 06:03:47+00:00,2019-06-16 23:49:00+00:00,3.414568333333333,91.56205833333334,0,329.7536111111111,Xin Shun,Bulk Carrier,2002,75846,225.0,32.26,Idle,Hong Kong,7.0,7.0,Sanoyas,Japan,14.0,12/21/2015,12/20/2020
150,150,9252199,2019-12-10 11:38:27+00:00,2019-12-23 23:56:31+00:00,4.930196666666666,93.41761,0,324.3011111111111,Xin Shun,Bulk Carrier,2002,75846,225.0,32.26,Idle,Hong Kong,7.0,7.0,Sanoyas,Japan,14.0,12/21/2015,12/20/2020
151,151,9252199,2020-02-04 15:58:10+00:00,2020-02-22 13:52:30+00:00,-35.372195,17.788715,0,429.9055555555556,Xin Shun,Bulk Carrier,2002,75846,225.0,32.26,Idle,Hong Kong,7.0,7.0,Sanoyas,Japan,14.0,12/21/2015,12/20/2020
152,152,9252412,2019-09-12 06:28:32+00:00,2019-09-24 15:56:16+00:00,2.4325666666666668,90.18498333333334,0,297.46222222222224,Sea Charm,Bulk Carrier,2003,76015,225.0,32.26,In Service,Marshall Is.,7.0,7.0,Tsuneishi Zosen,Japan,14.04,08/02/2019,4/24/2021
153,153,9252424,2019-12-15 15:49:59+00:00,2020-01-01 23:49:14+00:00,-35.22625,18.8638,0,415.9875,Maria,Bulk Carrier,2003,76015,225.0,32.26,In Service,Cyprus,7.0,7.0,Tsuneishi Zosen,Japan,14.04,4/17/2018,4/16/2023
154,154,9253181,2019-05-12 15:59:49+00:00,2019-05-31 01:38:28+00:00,-33.83499666666667,17.947263333333332,0,441.64416666666665,New Success,Bulk Carrier,2002,77229,225.0,32.26,In Service,Panama,7.0,7.0,Kanasashi K.K.,Japan,14.27,04/03/2019,3/25/2022
155,155,9253193,2019-09-01 00:51:34+00:00,2019-09-15 07:55:04+00:00,5.45986,94.07016166666666,0,343.05833333333334,New Pioneer,Bulk Carrier,2002,77195,225.0,32.26,In Service,Panama,7.0,7.0,Kanasashi K.K.,Japan,14.27,04/09/2019,02/06/2022
156,156,9253193,2019-10-17 15:58:30+00:00,2019-11-01 22:58:31+00:00,-35.98600666666667,26.963240000000006,0,367.0002777777778,New Pioneer,Bulk Carrier,2002,77195,225.0,32.26,In Service,Panama,7.0,7.0,Kanasashi K.K.,Japan,14.27,04/09/2019,02/06/2022
157,157,9253806,2019-06-28 15:59:47+00:00,2019-07-16 07:52:34+00:00,-33.91473333333333,25.74091666666667,0,423.8797222222222,Xin Meng Xiang,Bulk Carrier,2002,74222,224.89,32.2,In Service,Panama,7.0,7.0,Namura Shipbuilding,Japan,13.95,1/26/2017,1/17/2022
158,158,9253832,2019-04-04 23:49:39+00:00,2019-04-22 15:27:38+00:00,-34.734,17.705166666666667,0,423.6330555555555,Koulitsa,Bulk Carrier,2003,76858,225.0,32.26,In Service,Cyprus,7.0,7.0,Oshima Shipbuilding,Japan,14.1,6/21/2018,4/15/2023
159,159,9253832,2019-09-14 02:39:15+00:00,2019-09-29 07:54:55+00:00,6.0384,95.88758333333334,0,365.2611111111111,Koulitsa,Bulk Carrier,2003,76858,225.0,32.26,In Service,Cyprus,7.0,7.0,Oshima Shipbuilding,Japan,14.1,6/21/2018,4/15/2023
160,160,9253832,2019-11-19 07:52:09+00:00,2019-12-03 11:34:34+00:00,-35.568666666666665,30.8932,0,339.70694444444445,Koulitsa,Bulk Carrier,2003,76858,225.0,32.26,In Service,Cyprus,7.0,7.0,Oshima Shipbuilding,Japan,14.1,6/21/2018,4/15/2023
161,161,9253832,2020-01-10 23:55:36+00:00,2020-01-26 23:55:59+00:00,4.921316666666667,93.27356666666668,0,384.00638888888886,Koulitsa,Bulk Carrier,2003,76858,225.0,32.26,In Service,Cyprus,7.0,7.0,Oshima Shipbuilding,Japan,14.1,6/21/2018,4/15/2023
162,162,9254111,2019-03-31 07:29:05+00:00,2019-04-17 04:13:02+00:00,-35.50913333333333,18.395916666666672,0,404.7325,Paraskevi,Bulk Carrier,2003,74269,225.0,32.26,In Service,Cyprus,7.0,7.0,Oshima Shipbuilding,Japan,13.92,1/22/2018,01/07/2023
163,163,9254111,2019-07-10 07:32:34+00:00,2019-07-28 08:57:04+00:00,-35.114733333333334,18.908066666666667,0,433.40833333333336,Paraskevi,Bulk Carrier,2003,74269,225.0,32.26,In Service,Cyprus,7.0,7.0,Oshima Shipbuilding,Japan,13.92,1/22/2018,01/07/2023
164,164,9254525,2019-04-08 23:59:30+00:00,2019-04-25 14:22:08+00:00,-35.18433333333333,18.780833333333334,0,398.3772222222222,Da Ying,Bulk Carrier,2003,75318,224.95,32.2,In Service,Panama,7.0,7.0,Universal SB Maizuru,Japan,13.82,2/14/2018,2/13/2023
165,165,9254525,2019-08-30 05:56:41+00:00,2019-09-12 07:58:27+00:00,3.370833333333333,91.18066666666668,0,314.02944444444444,Da Ying,Bulk Carrier,2003,75318,224.95,32.2,In Service,Panama,7.0,7.0,Universal SB Maizuru,Japan,13.82,2/14/2018,2/13/2023
166,166,9254525,2019-10-26 23:47:30+00:00,2019-11-13 15:46:08+00:00,-35.0055,19.374333333333333,0,423.9772222222222,Da Ying,Bulk Carrier,2003,75318,224.95,32.2,In Service,Panama,7.0,7.0,Universal SB Maizuru,Japan,13.82,2/14/2018,2/13/2023
167,167,9254563,2019-08-18 07:42:15+00:00,2019-09-05 05:39:25+00:00,-35.28163333333333,18.565916666666666,0,429.9527777777778,Pictor,Bulk Carrier,2002,76598,224.94,32.26,Idle,Liberia,7.0,7.0,Imabari SB Marugame,Japan,14.14,06/12/2015,11/11/2020
168,168,9254707,2019-04-25 14:19:30+00:00,2019-05-11 23:46:56+00:00,5.3620833333333335,93.92760666666666,0,393.4572222222222,Rosco Lemon,Bulk Carrier,2002,75746,225.0,32.26,In Service,Hong Kong,7.0,7.0,Sanoyas,Japan,13.99,5/19/2017,5/13/2022
169,169,9254707,2019-06-19 15:58:06+00:00,2019-07-09 15:30:15+00:00,-35.997083333333336,18.085896666666667,0,479.53583333333336,Rosco Lemon,Bulk Carrier,2002,75746,225.0,32.26,In Service,Hong Kong,7.0,7.0,Sanoyas,Japan,13.99,5/19/2017,5/13/2022
170,170,9254707,2019-08-01 06:25:43+00:00,2019-08-13 23:47:41+00:00,2.01306,89.99913833333332,0,305.3661111111112,Rosco Lemon,Bulk Carrier,2002,75746,225.0,32.26,In Service,Hong Kong,7.0,7.0,Sanoyas,Japan,13.99,5/19/2017,5/13/2022
171,171,9254707,2019-09-22 15:45:56+00:00,2019-10-10 07:35:47+00:00,-35.99698,18.3655,0,423.83083333333326,Rosco Lemon,Bulk Carrier,2002,75746,225.0,32.26,In Service,Hong Kong,7.0,7.0,Sanoyas,Japan,13.99,5/19/2017,5/13/2022
172,172,9254707,2020-02-07 07:12:31+00:00,2020-02-23 15:43:05+00:00,3.041983333333333,91.17138,0,392.5094444444445,Rosco Lemon,Bulk Carrier,2002,75746,225.0,32.26,In Service,Hong Kong,7.0,7.0,Sanoyas,Japan,13.99,5/19/2017,5/13/2022
173,173,9254719,2019-05-11 23:57:54+00:00,2019-05-29 23:03:45+00:00,-34.71341,18.909606666666665,0,431.0975,Ocean Ginger,Bulk Carrier,2002,75735,225.0,32.26,In Service,Hong Kong,7.0,7.0,Sanoyas,Japan,13.99,05/02/2017,5/28/2022
174,174,9254719,2019-07-22 05:03:52+00:00,2019-08-03 23:33:09+00:00,3.925338333333333,91.79987833333334,0,306.48805555555555,Ocean Ginger,Bulk Carrier,2002,75735,225.0,32.26,In Service,Hong Kong,7.0,7.0,Sanoyas,Japan,13.99,05/02/2017,5/28/2022
175,175,9254719,2019-09-20 23:56:07+00:00,2019-10-08 23:43:01+00:00,-34.99060333333333,19.285548333333328,0,431.7816666666667,Ocean Ginger,Bulk Carrier,2002,75735,225.0,32.26,In Service,Hong Kong,7.0,7.0,Sanoyas,Japan,13.99,05/02/2017,5/28/2022
176,176,9255593,2019-07-25 15:59:39+00:00,2019-08-10 22:06:11+00:00,-33.91916666666667,25.9805,0,390.1088888888888,Anna,Bulk Carrier,2002,75162,224.96,32.2,In Service,Bahamas,7.0,7.0,Hitachi Zosen,Japan,13.84,07/11/2017,07/10/2022
177,177,9255593,2019-12-21 18:35:26+00:00,2020-01-04 15:46:32+00:00,5.754833333333332,94.527,0,333.185,Anna,Bulk Carrier,2002,75162,224.96,32.2,In Service,Bahamas,7.0,7.0,Hitachi Zosen,Japan,13.84,07/11/2017,07/10/2022
178,178,9256872,2019-08-19 07:50:19+00:00,2019-09-05 05:37:04+00:00,-35.10528333333333,18.875666666666667,0,405.7791666666666,Vassos,Bulk Carrier,2004,76015,225.0,32.26,In Service,Cyprus,7.0,7.0,Tsuneishi Zosen,Japan,14.04,02/10/2019,02/09/2023
179,179,9260615,2019-09-21 07:57:10+00:00,2019-10-11 14:06:40+00:00,-35.79363333333333,18.5131,0,486.15833333333336,Apollon,Bulk Carrier,2003,75834,225.0,32.26,In Service,Panama,7.0,7.0,Sanoyas,Japan,13.99,06/08/2020,6/17/2025
180,180,9260627,2019-06-03 14:39:09+00:00,2019-06-17 07:54:25+00:00,2.856583333333333,91.29205,0,329.2544444444445,Navios Hyperion,Bulk Carrier,2004,75707,225.0,32.26,In Service,Panama,7.0,7.0,Sanoyas,Japan,13.99,5/24/2019,02/09/2024
181,181,9260627,2019-08-10 15:59:23+00:00,2019-08-26 15:39:03+00:00,-33.92406666666667,25.89905,0,383.66111111111115,Navios Hyperion,Bulk Carrier,2004,75707,225.0,32.26,In Service,Panama,7.0,7.0,Sanoyas,Japan,13.99,5/24/2019,02/09/2024
182,182,9262936,2019-07-03 15:59:04+00:00,2019-07-22 07:54:43+00:00,-34.88303333333333,18.651016666666667,0,447.9275,Cpt Georgios S,Bulk Carrier,2002,74181,224.89,32.2,In Service,Liberia,7.0,7.0,Namura Shipbuilding,Japan,13.95,3/24/2017,3/28/2022
183,183,9267601,2019-07-18 23:28:20+00:00,2019-08-04 23:52:00+00:00,-34.90108333333333,18.33783333333333,0,408.3944444444445,Chola Virtue,Bulk Carrier,2003,76610,225.0,32.26,In Service,Hong Kong,7.0,7.0,Imabari SB Marugame,Japan,14.14,3/28/2017,3/27/2022
