,Unnamed: 0,Imo,RecievedTime,Latitude,Longitude,NavStatus,FullWaitTime,UnderwayCount,WaitingCount,MooredCount,OtherCount,FinishedCount,name,type,built,dwt,loa,beam,status,flagState,holdsTotal,hatchesToNo,shipBuilder,shipBuilderCountry,draughtMeters,lastHullSurveyDate,hullSurveyDueDate
759,759,9479242,2019-10-15 15:58:47+00:00,-20.123208333333334,118.54332666666667,1,5 days 15:59:41.000000000,64,32,40,0,1584,Hyundai Atlantic,Bulk Carrier,2012,206650,299.7,50.0,In Service,Hong Kong,9.0,9.0,Universal SB (Tsu),Japan,18.23,04/04/2017,04/04/2022
760,760,9479242,2019-11-22 07:59:56+00:00,-20.069221666666667,118.59539166666669,1,6 days 23:57:31.000000000,62,20,26,0,1879,Hyundai Atlantic,Bulk Carrier,2012,206650,299.7,50.0,In Service,Hong Kong,9.0,9.0,Universal SB (Tsu),Japan,18.23,04/04/2017,04/04/2022
761,761,9479369,2019-04-25 07:58:16+00:00,-20.095906666666668,118.61792666666666,1,9 days 23:59:44.000000000,32,42,21,0,226,Julia N,Ore Carrier,2012,297077,327.0,55.0,In Service,Liberia,6.0,6.0,Universal SB Ariake,Japan,21.4,04/06/2017,07/05/2022
762,762,9479890,2019-11-12 07:57:43+00:00,-20.101156666666668,118.526665,1,0 days 23:59:44.000000000,69,15,34,0,1792,Star Pauline,Bulk Carrier,2008,180274,288.93,45.0,In Service,Liberia,9.0,9.0,Koyo Dock,Japan,18.17,1/20/2019,12/25/2023
763,763,9481245,2019-04-16 07:57:23+00:00,-20.08,118.63437666666668,1,10 days 08:00:13.000000000,25,37,21,0,151,Navios Aurora II,Bulk Carrier,2009,169031,287.5,45.0,In Service,Panama,9.0,9.0,Sungdong SB,South Korea,17.7,9/17/2019,8/30/2024
764,764,9481245,2019-06-13 15:57:56+00:00,-20.134115,118.50966499999998,1,0 days 16:00:38.000000000,67,23,31,0,627,Navios Aurora II,Bulk Carrier,2009,169031,287.5,45.0,In Service,Panama,9.0,9.0,Sungdong SB,South Korea,17.7,9/17/2019,8/30/2024
765,765,9481245,2019-07-29 23:58:28+00:00,-20.120731666666668,118.58877333333334,1,3 days 08:00:34.000000000,54,25,27,0,993,Navios Aurora II,Bulk Carrier,2009,169031,287.5,45.0,In Service,Panama,9.0,9.0,Sungdong SB,South Korea,17.7,9/17/2019,8/30/2024
766,766,9481245,2019-10-02 15:57:24+00:00,-20.10229,118.52823666666669,1,7 days 00:00:34.000000000,67,30,33,0,1496,Navios Aurora II,Bulk Carrier,2009,169031,287.5,45.0,In Service,Panama,9.0,9.0,Sungdong SB,South Korea,17.7,9/17/2019,8/30/2024
767,767,9481245,2019-10-09 23:58:05+00:00,-20.32033,118.56946333333332,1,0 days 08:00:01.000000000,65,36,39,0,1541,Navios Aurora II,Bulk Carrier,2009,169031,287.5,45.0,In Service,Panama,9.0,9.0,Sungdong SB,South Korea,17.7,9/17/2019,8/30/2024
768,768,9481245,2019-10-10 15:58:10+00:00,-20.320323333333327,118.56944833333333,1,35 days 16:01:04.000000000,64,37,40,0,1548,Navios Aurora II,Bulk Carrier,2009,169031,287.5,45.0,In Service,Panama,9.0,9.0,Sungdong SB,South Korea,17.7,9/17/2019,8/30/2024
769,769,9481245,2019-12-15 23:57:42+00:00,-20.07156,118.60661666666668,1,0 days 08:00:20.000000000,59,27,24,0,2068,Navios Aurora II,Bulk Carrier,2009,169031,287.5,45.0,In Service,Panama,9.0,9.0,Sungdong SB,South Korea,17.7,9/17/2019,8/30/2024
770,770,9481295,2019-12-02 07:58:28+00:00,-20.083366666666667,118.53618333333333,1,2 days 08:00:59.000000000,56,28,29,0,1955,Navios Luz,Bulk Carrier,2010,179144,292.0,45.0,In Service,Panama,9.0,9.0,Sungdong SB,South Korea,18.32,11/12/2015,11/16/2020
771,771,9481635,2020-01-21 07:57:33+00:00,-20.069038333333328,118.608875,1,1 days 16:01:39.000000000,56,30,29,0,2348,FPMC B 102,Bulk Carrier,2011,106661,253.0,43.0,Repairs,Liberia,7.0,7.0,STX Dalian,China P.R.,13.6,03/10/2016,4/26/2021
772,772,9481647,2019-06-19 07:59:21+00:00,-20.10716333333333,118.61695,1,5 days 15:57:45.000000000,75,32,29,0,677,FPMC B 103,Bulk Carrier,2011,106661,253.0,43.0,Idle,Liberia,7.0,7.0,STX Dalian,China P.R.,13.6,12/14/2016,11/03/2021
773,773,9481647,2019-08-04 15:57:51+00:00,-20.123343333333327,118.60966333333332,1,0 days 08:00:12.000000000,61,25,28,0,1036,FPMC B 103,Bulk Carrier,2011,106661,253.0,43.0,Idle,Liberia,7.0,7.0,STX Dalian,China P.R.,13.6,12/14/2016,11/03/2021
774,774,9482225,2019-10-11 23:57:30+00:00,-20.09713,118.63601333333334,1,19 days 08:02:09.000000000,65,35,40,0,1557,Cape Yamabuki,Bulk Carrier,2010,182534,292.0,45.0,In Service,Japan,9.0,9.0,Kawasaki HI Sakaide,Japan,18.2,1/21/2020,2/23/2025
775,775,9482225,2020-02-11 15:58:21+00:00,-20.080763333333334,118.57969666666666,1,9 days 07:59:46.000000000,23,40,22,0,2499,Cape Yamabuki,Bulk Carrier,2010,182534,292.0,45.0,In Service,Japan,9.0,9.0,Kawasaki HI Sakaide,Japan,18.2,1/21/2020,2/23/2025
776,776,9482237,2019-11-15 23:55:39+00:00,-20.083643333333328,118.62905833333332,1,4 days 16:02:04.000000000,67,19,29,0,1820,Cape Canary,Bulk Carrier,2009,182577,292.0,45.0,In Service,Japan,9.0,9.0,Kawasaki HI Sakaide,Japan,18.2,8/30/2017,8/29/2022
777,777,9482249,2019-05-30 23:59:54+00:00,-20.090895,118.62712,1,1 days 07:59:14.000000000,57,27,32,0,511,Cape Tsubaki,Bulk Carrier,2010,182718,292.0,45.0,In Service,Japan,9.0,9.0,Kawasaki HI Sakaide,Japan,18.2,4/23/2020,6/24/2025
778,778,9482249,2020-01-03 23:57:56+00:00,-20.10899833333333,118.50583833333332,1,8 days 00:01:34.000000000,62,20,27,0,2231,Cape Tsubaki,Bulk Carrier,2010,182718,292.0,45.0,In Service,Japan,9.0,9.0,Kawasaki HI Sakaide,Japan,18.2,4/23/2020,6/24/2025
779,779,9482251,2019-08-29 07:57:36+00:00,-20.08070333333333,118.57620333333334,1,1 days 16:00:07.000000000,67,17,30,0,1233,Frontier Neige,Bulk Carrier,2011,182737,292.0,45.0,In Service,Panama,9.0,9.0,Kawasaki HI Sakaide,Japan,18.2,05/03/2016,6/29/2021
780,780,9482251,2019-10-04 07:58:29+00:00,-20.122533333333333,118.62303500000002,1,17 days 23:59:31.000000000,67,37,33,0,1508,Frontier Neige,Bulk Carrier,2011,182737,292.0,45.0,In Service,Panama,9.0,9.0,Kawasaki HI Sakaide,Japan,18.2,05/03/2016,6/29/2021
781,781,9482251,2019-11-24 15:55:18+00:00,-20.107671666666672,118.60315333333334,1,1 days 16:04:11.000000000,66,22,23,0,1897,Frontier Neige,Bulk Carrier,2011,182737,292.0,45.0,In Service,Panama,9.0,9.0,Kawasaki HI Sakaide,Japan,18.2,05/03/2016,6/29/2021
782,782,9482524,2020-01-18 23:57:14+00:00,-20.104318333333328,118.51308833333331,1,2 days 08:01:31.000000000,54,31,31,0,2335,Cape Victory,Bulk Carrier,2010,177000,292.0,45.0,In Service,Hong Kong,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.3,9/30/2020,8/29/2025
783,783,9482677,2019-09-24 15:58:51+00:00,-20.080473333333334,118.51055333333332,1,2 days 00:00:32.000000000,61,29,27,0,1439,Xin Jin Hai,Bulk Carrier,2009,180406,294.91,46.0,In Service,Panama,9.0,9.0,Dalian Shipbuilding,China P.R.,18.1,09/12/2019,09/11/2024
784,784,9482691,2019-10-05 15:59:55+00:00,-20.153683333333333,118.52593333333333,0,2 days 23:57:11.000000000,66,32,36,0,1516,Hebei Zhangjiakou,Bulk Carrier,2011,93647,235.0,38.0,In Service,Hong Kong,7.0,7.0,Shanhaiguan SB,China P.R.,14.5,7/23/2016,9/25/2021
785,785,9482718,2019-04-12 15:57:14+00:00,-20.109283333333334,118.56316666666666,1,2 days 08:02:20.000000000,23,22,25,0,121,Hebei Tangshan,Bulk Carrier,2012,93721,235.0,38.0,In Service,Hong Kong,7.0,7.0,Shanhaiguan SB,China P.R.,14.5,1/17/2017,1/17/2022
786,786,9482718,2019-07-06 15:58:21+00:00,-20.104583333333334,118.52995,1,2 days 23:59:52.000000000,72,25,31,0,817,Hebei Tangshan,Bulk Carrier,2012,93721,235.0,38.0,In Service,Hong Kong,7.0,7.0,Shanhaiguan SB,China P.R.,14.5,1/17/2017,1/17/2022
787,787,9482718,2019-08-09 23:59:07+00:00,-20.1178,118.53335,1,2 days 08:00:29.000000000,61,20,28,0,1078,Hebei Tangshan,Bulk Carrier,2012,93721,235.0,38.0,In Service,Hong Kong,7.0,7.0,Shanhaiguan SB,China P.R.,14.5,1/17/2017,1/17/2022
788,788,9483310,2019-09-19 07:50:06+00:00,-20.065796666666667,118.57648666666668,1,2 days 08:07:13.000000000,63,26,29,0,1395,SG Express,Bulk Carrier,2009,180157,294.91,46.0,In Service,Panama,9.0,9.0,Dalian Shipbuilding,China P.R.,18.1,11/30/2019,11/29/2024
789,789,9483322,2019-06-09 15:59:54+00:00,-20.099965,118.528305,1,0 days 23:58:55.000000000,66,25,32,0,593,Ocean Lady,Bulk Carrier,2009,180361,294.47,46.0,In Service,Hong Kong,9.0,9.0,Dalian Shipbuilding,China P.R.,18.12,11/07/2019,10/27/2024
790,790,9483322,2019-09-21 15:57:26+00:00,-20.122255,118.58129666666666,1,2 days 16:00:57.000000000,65,25,32,0,1413,Ocean Lady,Bulk Carrier,2009,180361,294.47,46.0,In Service,Hong Kong,9.0,9.0,Dalian Shipbuilding,China P.R.,18.12,11/07/2019,10/27/2024
791,791,9483322,2019-11-20 15:59:30+00:00,-20.0823,118.607545,0,1 days 07:57:51.000000000,67,16,22,0,1868,Ocean Lady,Bulk Carrier,2009,180361,294.47,46.0,In Service,Hong Kong,9.0,9.0,Dalian Shipbuilding,China P.R.,18.12,11/07/2019,10/27/2024
792,792,9483322,2019-12-28 07:57:31+00:00,-20.06836,118.616555,1,3 days 16:01:44.000000000,65,22,27,0,2175,Ocean Lady,Bulk Carrier,2009,180361,294.47,46.0,In Service,Hong Kong,9.0,9.0,Dalian Shipbuilding,China P.R.,18.12,11/07/2019,10/27/2024
793,793,9484493,2019-06-17 07:57:20+00:00,-20.092316666666665,118.53455,1,3 days 08:00:10.000000000,68,29,34,0,657,Marivictoria,Bulk Carrier,2009,179759,292.0,45.0,In Service,Greece,9.0,9.0,Daewoo (DSME),South Korea,17.92,3/25/2019,3/24/2024
794,794,9484687,2019-12-05 23:59:22+00:00,-20.165916666666668,118.54935833333332,0,0 days 07:59:56.000000000,59,24,26,0,1986,W-Ace,Bulk Carrier,2011,92803,229.2,38.0,In Service,Liberia,7.0,7.0,Taizhou Catic SB,China P.R.,14.9,08/07/2016,6/15/2021
795,795,9484687,2020-01-31 15:59:28+00:00,-20.096655,118.56807,0,2 days 07:59:27.000000000,34,35,25,0,2432,W-Ace,Bulk Carrier,2011,92803,229.2,38.0,In Service,Liberia,7.0,7.0,Taizhou Catic SB,China P.R.,14.9,08/07/2016,6/15/2021
796,796,9484699,2019-12-05 15:59:33+00:00,-20.096935,118.51468,1,0 days 23:58:05.000000000,59,21,25,0,1986,W-Oslo,Bulk Carrier,2011,92996,229.2,38.0,In Service,Liberia,7.0,7.0,Taizhou Catic SB,China P.R.,14.9,8/24/2016,10/20/2021
797,797,9484792,2019-10-19 07:57:36+00:00,-20.108325,118.60275833333333,1,0 days 08:02:04.000000000,66,35,35,0,1612,Han Fu Star,Bulk Carrier,2012,175062,291.8,45.0,In Service,Hong Kong,9.0,9.0,Jiangsu Rongsheng,China P.R.,18.25,01/01/2017,12/31/2021
798,798,9484792,2019-11-25 21:31:31+00:00,-20.111658333333327,118.621955,1,3 days 18:28:14.000000000,63,25,26,0,1904,Han Fu Star,Bulk Carrier,2012,175062,291.8,45.0,In Service,Hong Kong,9.0,9.0,Jiangsu Rongsheng,China P.R.,18.25,01/01/2017,12/31/2021
799,799,9486726,2019-09-28 15:58:26+00:00,-20.1365,118.51316666666666,1,2 days 08:01:10.000000000,64,28,31,0,1466,Star Ophelia,Bulk Carrier,2010,180716,292.0,45.0,In Service,Marshall Is.,9.0,9.0,STX SB (Jinhae),South Korea,18.2,2/27/2020,04/08/2025
800,800,9487031,2019-12-16 15:57:11+00:00,-20.089233333333333,118.52775666666666,1,5 days 16:00:15.000000000,59,23,27,0,2073,Great Resource,Bulk Carrier,2010,31776,177.5,28.2,In Service,Hong Kong,5.0,5.0,Guangzhou Huangpu,China P.R.,9.5,4/18/2020,05/12/2025
801,801,9487639,2019-03-28 07:58:21+00:00,-20.079611666666672,118.62193333333332,1,5 days 00:00:58.000000000,2,25,13,0,5,Indigo Hope,Ore Carrier,2013,251019,329.95,57.0,In Service,Japan,9.0,9.0,Namura Shipbuilding,Japan,18.02,02/05/2016,02/04/2021
802,802,9487639,2019-06-04 23:57:06+00:00,-20.125185,118.53381,1,0 days 16:00:03.000000000,60,25,34,0,550,Indigo Hope,Ore Carrier,2013,251019,329.95,57.0,In Service,Japan,9.0,9.0,Namura Shipbuilding,Japan,18.02,02/05/2016,02/04/2021
803,803,9487639,2019-08-11 23:59:38+00:00,-20.096223333333327,118.53397333333334,1,0 days 07:59:53.000000000,61,24,25,0,1098,Indigo Hope,Ore Carrier,2013,251019,329.95,57.0,In Service,Japan,9.0,9.0,Namura Shipbuilding,Japan,18.02,02/05/2016,02/04/2021
804,804,9487639,2019-09-19 07:58:01+00:00,-20.136095,118.51625666666666,1,1 days 08:01:02.000000000,63,27,30,0,1395,Indigo Hope,Ore Carrier,2013,251019,329.95,57.0,In Service,Japan,9.0,9.0,Namura Shipbuilding,Japan,18.02,02/05/2016,02/04/2021
805,805,9487639,2019-10-25 23:57:49+00:00,-20.123516666666667,118.54178166666668,1,1 days 00:01:57.000000000,66,23,37,0,1664,Indigo Hope,Ore Carrier,2013,251019,329.95,57.0,In Service,Japan,9.0,9.0,Namura Shipbuilding,Japan,18.02,02/05/2016,02/04/2021
806,806,9487639,2019-12-05 07:57:41+00:00,-20.122361666666666,118.56804166666667,1,2 days 16:01:51.000000000,57,22,29,0,1979,Indigo Hope,Ore Carrier,2013,251019,329.95,57.0,In Service,Japan,9.0,9.0,Namura Shipbuilding,Japan,18.02,02/05/2016,02/04/2021
807,807,9487639,2020-01-08 07:58:25+00:00,-20.134088333333327,118.54195333333334,1,0 days 23:59:34.000000000,66,19,28,0,2255,Indigo Hope,Ore Carrier,2013,251019,329.95,57.0,In Service,Japan,9.0,9.0,Namura Shipbuilding,Japan,18.02,02/05/2016,02/04/2021
808,808,9487639,2020-02-13 23:57:31+00:00,-20.136718333333327,118.511305,1,4 days 00:01:29.000000000,18,37,21,0,2518,Indigo Hope,Ore Carrier,2013,251019,329.95,57.0,In Service,Japan,9.0,9.0,Namura Shipbuilding,Japan,18.02,02/05/2016,02/04/2021
809,809,9487976,2019-12-07 15:58:20+00:00,-20.122493333333328,118.51725666666668,1,6 days 16:00:49.000000000,60,29,29,0,2000,Frontier Harvest,Bulk Carrier,2011,179420,291.97,45.0,In Service,Japan,9.0,9.0,Hyundai HI (Gunsan),South Korea,18.22,03/09/2017,03/08/2022
810,810,9488279,2019-03-27 07:59:57+00:00,-20.106183333333334,118.57008833333332,1,3 days 15:59:53.000000000,5,13,12,0,2,PSU Sixth,Ore Carrier,2013,263055,328.05,57.0,In Service,Singapore,5.0,5.0,Hyundai HI (Ulsan),South Korea,18.83,2/14/2018,3/14/2023
811,811,9488279,2019-05-14 23:55:45+00:00,-20.136183333333328,118.53413333333332,1,0 days 08:01:32.000000000,47,21,19,0,386,PSU Sixth,Ore Carrier,2013,263055,328.05,57.0,In Service,Singapore,5.0,5.0,Hyundai HI (Ulsan),South Korea,18.83,2/14/2018,3/14/2023
812,812,9488279,2019-06-20 23:58:03+00:00,-20.096423333333334,118.53589833333334,1,4 days 00:01:23.000000000,72,32,28,0,691,PSU Sixth,Ore Carrier,2013,263055,328.05,57.0,In Service,Singapore,5.0,5.0,Hyundai HI (Ulsan),South Korea,18.83,2/14/2018,3/14/2023
813,813,9488279,2019-08-02 15:57:42+00:00,-20.121583333333334,118.54067333333332,1,0 days 15:59:47.000000000,59,21,26,0,1022,PSU Sixth,Ore Carrier,2013,263055,328.05,57.0,In Service,Singapore,5.0,5.0,Hyundai HI (Ulsan),South Korea,18.83,2/14/2018,3/14/2023
814,814,9488279,2019-09-14 23:58:45+00:00,-20.09647333333333,118.54048333333333,1,4 days 07:59:05.000000000,64,19,30,0,1363,PSU Sixth,Ore Carrier,2013,263055,328.05,57.0,In Service,Singapore,5.0,5.0,Hyundai HI (Ulsan),South Korea,18.83,2/14/2018,3/14/2023
815,815,9488279,2019-10-30 07:59:53+00:00,-20.107853333333328,118.56147333333334,1,1 days 15:57:28.000000000,65,24,40,0,1698,PSU Sixth,Ore Carrier,2013,263055,328.05,57.0,In Service,Singapore,5.0,5.0,Hyundai HI (Ulsan),South Korea,18.83,2/14/2018,3/14/2023
816,816,9488279,2019-12-02 07:59:47+00:00,-20.124526666666668,118.56378333333332,1,2 days 16:00:11.000000000,55,29,29,0,1956,PSU Sixth,Ore Carrier,2013,263055,328.05,57.0,In Service,Singapore,5.0,5.0,Hyundai HI (Ulsan),South Korea,18.83,2/14/2018,3/14/2023
817,817,9488279,2020-01-08 15:54:41+00:00,-20.110595,118.56851,1,1 days 16:03:02.000000000,64,24,29,0,2255,PSU Sixth,Ore Carrier,2013,263055,328.05,57.0,In Service,Singapore,5.0,5.0,Hyundai HI (Ulsan),South Korea,18.83,2/14/2018,3/14/2023
818,818,9488279,2020-02-13 07:59:24+00:00,-20.066753333333327,118.62975166666666,0,1 days 15:57:46.000000000,22,38,19,0,2514,PSU Sixth,Ore Carrier,2013,263055,328.05,57.0,In Service,Singapore,5.0,5.0,Hyundai HI (Ulsan),South Korea,18.83,2/14/2018,3/14/2023
819,819,9488865,2019-06-21 15:57:18+00:00,-20.10549,118.53768333333332,1,3 days 00:00:31.000000000,73,36,28,0,694,Epic,Bulk Carrier,2010,180149,292.0,45.0,In Service,Liberia,9.0,9.0,Daehan Shipbuilding,South Korea,18.2,12/10/2015,12/09/2020
820,820,9489510,2019-06-05 23:59:37+00:00,-20.12379,118.50754833333332,1,4 days 23:59:43.000000000,63,28,30,0,565,Awobasan Maru,Ore Carrier,2013,226371,319.6,54.0,In Service,Japan,9.0,9.0,Namura Shipbuilding,Japan,18.12,11/16/2018,11/27/2023
821,821,9489510,2019-12-03 15:59:21+00:00,-20.095806666666668,118.54252333333334,1,2 days 15:59:13.000000000,57,28,30,0,1964,Awobasan Maru,Ore Carrier,2013,226371,319.6,54.0,In Service,Japan,9.0,9.0,Namura Shipbuilding,Japan,18.12,11/16/2018,11/27/2023
822,822,9490600,2019-04-12 07:44:30+00:00,-20.084883333333334,118.61813333333332,1,11 days 16:13:22.000000000,22,19,22,0,120,Great Perseus,Bulk Carrier,2010,176912,288.97,45.0,In Service,Panama,9.0,9.0,Namura Shipbuilding,Japan,17.96,12/27/2019,1/14/2025
823,823,9490882,2019-03-27 07:59:39+00:00,-20.1361,118.51415,1,5 days 07:58:34.000000000,5,12,12,0,2,SM Newcastle,Bulk Carrier,2010,179194,291.97,45.0,Idle,Marshall Is.,9.0,9.0,Hyundai Samho HI,South Korea,18.2,7/17/2020,07/06/2025
824,824,9490882,2019-05-11 07:58:40+00:00,-20.0846,118.50745,1,0 days 15:59:14.000000000,44,18,24,0,354,SM Newcastle,Bulk Carrier,2010,179194,291.97,45.0,Idle,Marshall Is.,9.0,9.0,Hyundai Samho HI,South Korea,18.2,7/17/2020,07/06/2025
825,825,9490882,2019-06-16 07:58:22+00:00,-20.120566666666665,118.61355,1,5 days 23:59:58.000000000,67,31,29,0,651,SM Newcastle,Bulk Carrier,2010,179194,291.97,45.0,Idle,Marshall Is.,9.0,9.0,Hyundai Samho HI,South Korea,18.2,7/17/2020,07/06/2025
826,826,9490882,2019-07-29 23:59:54+00:00,-20.095183333333328,118.60156666666668,1,3 days 00:00:04.000000000,55,24,27,0,995,SM Newcastle,Bulk Carrier,2010,179194,291.97,45.0,Idle,Marshall Is.,9.0,9.0,Hyundai Samho HI,South Korea,18.2,7/17/2020,07/06/2025
827,827,9490882,2019-09-10 07:58:46+00:00,-20.102533333333334,118.52745,1,2 days 16:00:05.000000000,67,19,25,0,1332,SM Newcastle,Bulk Carrier,2010,179194,291.97,45.0,Idle,Marshall Is.,9.0,9.0,Hyundai Samho HI,South Korea,18.2,7/17/2020,07/06/2025
828,828,9490882,2019-10-16 23:59:36+00:00,-20.137216666666667,118.5176,1,3 days 00:00:01.000000000,67,30,38,0,1594,SM Newcastle,Bulk Carrier,2010,179194,291.97,45.0,Idle,Marshall Is.,9.0,9.0,Hyundai Samho HI,South Korea,18.2,7/17/2020,07/06/2025
829,829,9490882,2019-11-23 15:57:34+00:00,-20.0803,118.59253333333334,1,1 days 16:01:12.000000000,65,25,24,0,1889,SM Newcastle,Bulk Carrier,2010,179194,291.97,45.0,Idle,Marshall Is.,9.0,9.0,Hyundai Samho HI,South Korea,18.2,7/17/2020,07/06/2025
830,830,9490882,2020-01-09 15:59:09+00:00,-20.07048333333333,118.5773,1,2 days 23:59:28.000000000,62,28,30,0,2265,SM Newcastle,Bulk Carrier,2010,179194,291.97,45.0,Idle,Marshall Is.,9.0,9.0,Hyundai Samho HI,South Korea,18.2,7/17/2020,07/06/2025
831,831,9490882,2020-02-16 23:59:02+00:00,-20.067266666666665,118.59421666666668,1,2 days 07:59:43.000000000,11,42,13,0,2549,SM Newcastle,Bulk Carrier,2010,179194,291.97,45.0,Idle,Marshall Is.,9.0,9.0,Hyundai Samho HI,South Korea,18.2,7/17/2020,07/06/2025
832,832,9490894,2019-05-19 15:59:14+00:00,-20.120266666666666,118.57721666666669,1,6 days 23:58:37.000000000,50,29,25,0,421,SM Gladstone,Bulk Carrier,2010,179255,291.97,45.0,In Service,Marshall Is.,9.0,9.0,Hyundai Samho HI,South Korea,18.2,07/01/2020,7/21/2025
833,833,9490894,2019-06-29 15:57:37+00:00,-20.11895,118.50638333333332,1,2 days 16:00:08.000000000,74,25,29,0,769,SM Gladstone,Bulk Carrier,2010,179255,291.97,45.0,In Service,Marshall Is.,9.0,9.0,Hyundai Samho HI,South Korea,18.2,07/01/2020,7/21/2025
834,834,9490894,2019-08-03 07:59:16+00:00,-20.123716666666667,118.53746666666666,0,2 days 15:59:42.000000000,61,24,27,0,1028,SM Gladstone,Bulk Carrier,2010,179255,291.97,45.0,In Service,Marshall Is.,9.0,9.0,Hyundai Samho HI,South Korea,18.2,07/01/2020,7/21/2025
835,835,9490894,2019-09-08 07:57:17+00:00,-20.08935,118.5231,1,0 days 08:02:23.000000000,70,14,23,0,1316,SM Gladstone,Bulk Carrier,2010,179255,291.97,45.0,In Service,Marshall Is.,9.0,9.0,Hyundai Samho HI,South Korea,18.2,07/01/2020,7/21/2025
836,836,9490894,2019-10-10 07:58:06+00:00,-20.109283333333334,118.61695,1,3 days 15:59:08.000000000,64,35,42,0,1544,SM Gladstone,Bulk Carrier,2010,179255,291.97,45.0,In Service,Marshall Is.,9.0,9.0,Hyundai Samho HI,South Korea,18.2,07/01/2020,7/21/2025
837,837,9490894,2019-12-28 07:59:19+00:00,-20.0656,118.6008,1,1 days 15:59:53.000000000,64,23,26,0,2177,SM Gladstone,Bulk Carrier,2010,179255,291.97,45.0,In Service,Marshall Is.,9.0,9.0,Hyundai Samho HI,South Korea,18.2,07/01/2020,7/21/2025
838,838,9490894,2020-02-09 07:58:28+00:00,-20.107133333333334,118.58181666666668,1,2 days 00:00:15.000000000,32,28,18,0,2481,SM Gladstone,Bulk Carrier,2010,179255,291.97,45.0,In Service,Marshall Is.,9.0,9.0,Hyundai Samho HI,South Korea,18.2,07/01/2020,7/21/2025
839,839,9492098,2019-04-26 07:59:04+00:00,-20.09511833333333,118.600545,1,8 days 15:59:49.000000000,33,41,21,0,236,Xin Bin Hai,Bulk Carrier,2010,180086,294.47,46.0,In Service,Panama,9.0,9.0,Dalian Shipbuilding,China P.R.,18.1,3/22/2020,3/21/2025
840,840,9492098,2019-06-10 15:58:57+00:00,-20.124316666666665,118.56788333333333,1,0 days 08:00:27.000000000,65,27,33,0,600,Xin Bin Hai,Bulk Carrier,2010,180086,294.47,46.0,In Service,Panama,9.0,9.0,Dalian Shipbuilding,China P.R.,18.1,3/22/2020,3/21/2025
841,841,9492098,2019-07-20 15:59:48+00:00,-20.091993333333328,118.59439166666668,1,8 days 07:58:25.000000000,65,22,28,0,924,Xin Bin Hai,Bulk Carrier,2010,180086,294.47,46.0,In Service,Panama,9.0,9.0,Dalian Shipbuilding,China P.R.,18.1,3/22/2020,3/21/2025
842,842,9492098,2019-09-08 07:58:07+00:00,-20.109366666666666,118.56907333333334,1,1 days 00:01:41.000000000,69,17,24,0,1316,Xin Bin Hai,Bulk Carrier,2010,180086,294.47,46.0,In Service,Panama,9.0,9.0,Dalian Shipbuilding,China P.R.,18.1,3/22/2020,3/21/2025
843,843,9492098,2020-01-10 15:59:16+00:00,-20.104555,118.52471333333334,0,0 days 08:00:20.000000000,65,28,29,0,2274,Xin Bin Hai,Bulk Carrier,2010,180086,294.47,46.0,In Service,Panama,9.0,9.0,Dalian Shipbuilding,China P.R.,18.1,3/22/2020,3/21/2025
844,844,9492098,2020-02-18 07:59:02+00:00,-20.122326666666666,118.56764166666666,1,7 days 15:58:27.000000000,10,38,13,0,2560,Xin Bin Hai,Bulk Carrier,2010,180086,294.47,46.0,In Service,Panama,9.0,9.0,Dalian Shipbuilding,China P.R.,18.1,3/22/2020,3/21/2025
845,845,9492103,2019-04-08 23:56:55+00:00,-20.12794,118.56508666666667,1,0 days 08:02:49.000000000,18,12,19,0,93,Amity,Bulk Carrier,2009,180311,294.47,46.0,In Service,Panama,9.0,9.0,Dalian Shipbuilding,China P.R.,18.1,8/18/2019,07/05/2024
846,846,9492103,2019-05-17 23:56:14+00:00,-20.12089,118.53562833333334,1,11 days 08:03:31.000000000,50,27,23,0,407,Amity,Bulk Carrier,2009,180311,294.47,46.0,In Service,Panama,9.0,9.0,Dalian Shipbuilding,China P.R.,18.1,8/18/2019,07/05/2024
847,847,9492103,2019-08-28 15:58:00+00:00,-20.119453333333333,118.607465,1,2 days 08:01:41.000000000,67,18,27,0,1229,Amity,Bulk Carrier,2009,180311,294.47,46.0,In Service,Panama,9.0,9.0,Dalian Shipbuilding,China P.R.,18.1,8/18/2019,07/05/2024
848,848,9492206,2019-03-29 07:58:03+00:00,-20.12156,118.54431666666666,1,12 days 00:00:49.000000000,1,37,10,0,12,Yue May,Bulk Carrier,2011,176000,292.0,45.0,In Service,Hong Kong,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.3,4/25/2016,07/11/2021
