,Imo,RecievedTime,Latitude,Longitude,NavStatus,Status
177631,9758662, 2019-10-07T07:58:48Z,-20.08484333333333,118.5951,1, anchorage
177632,9758662, 2019-10-07T15:58:38Z,-20.08276,118.59611833333334,1, anchorage
177633,9758662, 2019-10-07T23:58:39Z,-20.08268,118.59099499999999,1, anchorage
177634,9758662, 2019-10-08T07:58:41Z,-20.0853,118.59438166666666,1, anchorage
177635,9758662, 2019-10-08T15:58:46Z,-20.081133333333334,118.595605,1, anchorage
177636,9758662, 2019-10-08T23:58:47Z,-20.08203,118.596,1, anchorage
177637,9758662, 2019-10-09T07:58:38Z,-20.08543333333333,118.59405333333332,1, anchorage
177638,9758662, 2019-10-09T15:58:38Z,-20.080491666666667,118.59458333333332,1, anchorage
177639,9758662, 2019-10-09T23:58:38Z,-20.08364333333333,118.59593999999998,1, anchorage
177640,9758662, 2019-10-10T07:58:38Z,-20.08441833333333,118.59168333333334,1, anchorage
177641,9758662, 2019-10-10T15:58:38Z,-20.080411666666667,118.594315,1, anchorage
177642,9758662, 2019-10-10T23:58:38Z,-20.083471666666668,118.59598500000001,1, anchorage
177643,9758662, 2019-10-11T07:55:44Z,-20.085356666666666,118.59411000000001,1, anchorage
177644,9758662, 2019-10-11T15:58:38Z,-20.08046833333333,118.59493,1, anchorage
177645,9758662, 2019-10-11T23:58:38Z,-20.083963333333333,118.59583500000001,1, anchorage
177646,9758662, 2019-10-12T07:58:47Z,-20.08408,118.59154,1, anchorage
177647,9758662, 2019-10-12T15:49:38Z,-20.084443333333333,118.59568,1, anchorage
177648,9758662, 2019-10-12T23:55:38Z,-20.083533333333328,118.59594666666666,1, anchorage
177649,9758662, 2019-10-13T07:58:44Z,-20.08073333333333,118.593755,1, anchorage
177650,9758662, 2019-10-13T15:58:38Z,-20.08180833333333,118.59622833333331,1, anchorage
177652,9758662, 2019-10-14T07:58:06Z,-20.319775,118.57801333333332,5, moored
177653,9758662, 2019-10-14T15:58:10Z,-20.319686666666666,118.577995,5, moored
177654,9758662, 2019-10-14T23:58:06Z,-20.319721666666666,118.57802833333334,5, moored
177655,9758662, 2019-10-15T07:58:06Z,-20.31965333333333,118.57797833333332,5, moored
177656,9758662, 2019-10-15T15:58:10Z,-20.319681666666668,118.57799333333334,5, moored
177657,9758662, 2019-10-15T23:58:07Z,-20.319631666666666,118.57798999999999,5, moored
177658,9758662, 2019-10-16T07:58:04Z,-20.319656666666667,118.57798500000001,5, moored
177659,9758662, 2019-10-16T15:58:58Z,-20.319685,118.57799666666666,0, moored
177672,9758662, 2019-11-20T07:57:15Z,-20.1095,118.56857333333332,1, anchorage
177673,9758662, 2019-11-20T15:57:13Z,-20.110385,118.56825333333332,1, anchorage
177674,9758662, 2019-11-20T23:57:12Z,-20.10824,118.56767166666668,1, anchorage
177675,9758662, 2019-11-21T07:57:14Z,-20.11038,118.56838166666668,1, anchorage
177676,9758662, 2019-11-21T15:57:12Z,-20.110116666666666,118.56848833333332,1, anchorage
177677,9758662, 2019-11-21T23:57:12Z,-20.108466666666665,118.56829166666668,1, anchorage
177678,9758662, 2019-11-22T07:57:14Z,-20.11021833333333,118.568475,1, anchorage
177679,9758662, 2019-11-22T15:57:13Z,-20.107875,118.56789333333332,1, anchorage
177680,9758662, 2019-11-22T23:57:14Z,-20.1086,118.56832166666666,1, anchorage
177681,9758662, 2019-11-23T07:57:16Z,-20.110156666666665,118.56848166666668,1, anchorage
177682,9758662, 2019-11-23T15:57:12Z,-20.10749,118.56700166666668,1, anchorage
177683,9758662, 2019-11-23T23:57:15Z,-20.111611666666672,118.566925,1, anchorage
177684,9758662, 2019-11-24T07:57:16Z,-20.111555,118.56758666666668,1, anchorage
177685,9758662, 2019-11-24T15:57:17Z,-20.109663333333334,118.56298999999999,1, anchorage
177686,9758662, 2019-11-24T23:57:14Z,-20.111685,118.56691833333332,1, anchorage
177687,9758662, 2019-11-25T07:57:15Z,-20.112191666666668,118.565275,1, anchorage
177688,9758662, 2019-11-25T15:57:15Z,-20.109753333333334,118.56324333333332,1, anchorage
177689,9758662, 2019-11-25T23:57:13Z,-20.111245,118.56773666666666,1, anchorage
177690,9758662, 2019-11-26T07:57:16Z,-20.110906666666665,118.56413833333332,1, anchorage
177691,9758662, 2019-11-26T15:57:14Z,-20.108121666666666,118.56265166666668,1, anchorage
177692,9758662, 2019-11-26T23:57:13Z,-20.111156666666666,118.56721999999999,1, anchorage
177693,9758662, 2019-11-27T07:57:15Z,-20.105179999999997,118.56436000000001,1, anchorage
177694,9758662, 2019-11-27T15:57:14Z,-20.10813,118.56768666666666,1, anchorage
177695,9758662, 2019-11-27T23:57:16Z,-20.108911666666668,118.56683333333334,1, anchorage
177696,9758662, 2019-11-28T07:57:13Z,-20.105155,118.563675,1, anchorage
177697,9758662, 2019-11-28T15:54:15Z,-20.10698,118.56834166666668,1, anchorage
177698,9758662, 2019-11-28T23:57:12Z,-20.10804333333333,118.56811,1, anchorage
177699,9758662, 2019-11-29T07:57:16Z,-20.104866666666666,118.56499666666667,1, anchorage
177700,9758662, 2019-11-29T15:57:13Z,-20.107301666666668,118.56819666666668,1, anchorage
177701,9758662, 2019-11-29T23:57:17Z,-20.10885333333333,118.56448333333331,1, anchorage
177702,9758662, 2019-11-30T07:57:15Z,-20.108433333333334,118.56322,1, anchorage
177703,9758662, 2019-11-30T15:57:13Z,-20.107435,118.56766499999999,1, anchorage
177704,9758662, 2019-11-30T23:57:18Z,-20.105101666666666,118.56155666666666,1, anchorage
177705,9758662, 2019-12-01T07:57:14Z,-20.106270000000002,118.561605,1, anchorage
177706,9758662, 2019-12-01T15:57:13Z,-20.106101666666667,118.56682833333332,1, anchorage
177707,9758662, 2019-12-01T23:57:13Z,-20.105318333333333,118.56121,1, anchorage
177708,9758662, 2019-12-02T07:57:16Z,-20.108275,118.562285,1, anchorage
177709,9758662, 2019-12-02T15:57:16Z,-20.10549,118.56673500000001,1, anchorage
177711,9758662, 2019-12-03T07:58:47Z,-20.309795,118.57030833333332,5, moored
177712,9758662, 2019-12-03T15:58:46Z,-20.309763333333333,118.57027,5, moored
177713,9758662, 2019-12-03T23:58:51Z,-20.309815,118.57031166666668,5, moored
177714,9758662, 2019-12-04T07:58:47Z,-20.30978,118.570315,5, moored
177715,9758662, 2019-12-04T15:58:47Z,-20.309778333333334,118.57028833333334,5, moored
177729,9758662, 2020-01-09T23:59:51Z,-20.09719833333333,118.59173666666666,1, anchorage
177730,9758662, 2020-01-10T07:59:52Z,-20.098513333333333,118.58792833333334,1, anchorage
177731,9758662, 2020-01-10T15:56:52Z,-20.098561666666665,118.589785,1, anchorage
177732,9758662, 2020-01-10T23:59:52Z,-20.097048333333333,118.58657833333334,1, anchorage
177733,9758662, 2020-01-11T07:59:52Z,-20.095216666666666,118.58604833333334,1, anchorage
177734,9758662, 2020-01-11T15:59:54Z,-20.093883333333334,118.59019833333332,1, anchorage
177735,9758662, 2020-01-11T23:59:52Z,-20.097348333333333,118.58945833333334,1, anchorage
177736,9758662, 2020-01-12T07:59:53Z,-20.09323,118.58713833333331,1, anchorage
177737,9758662, 2020-01-12T15:59:52Z,-20.094471666666667,118.59105666666666,1, anchorage
177738,9758662, 2020-01-12T23:59:52Z,-20.098229999999997,118.586145,1, anchorage
177740,9758662, 2020-01-13T15:59:11Z,-20.31965333333333,118.57799666666666,5, moored
177741,9758662, 2020-01-13T23:59:12Z,-20.319603333333333,118.57794333333334,5, moored
177742,9758662, 2020-01-14T07:59:07Z,-20.31967833333333,118.57798833333334,5, moored
177743,9758662, 2020-01-14T15:59:13Z,-20.319683333333334,118.57797833333332,5, moored
177744,9758662, 2020-01-14T23:59:11Z,-20.31964,118.57798666666666,5, moored
177758,9758662, 2020-02-14T23:57:06Z,-20.092505,118.51211833333332,1, anchorage
177759,9758662, 2020-02-15T07:57:04Z,-20.094935,118.514835,1, anchorage
177760,9758662, 2020-02-15T15:54:02Z,-20.095711666666666,118.51457333333332,1, anchorage
177761,9758662, 2020-02-15T23:57:02Z,-20.093278333333334,118.513355,1, anchorage
177762,9758662, 2020-02-16T07:57:02Z,-20.095476666666666,118.51468833333334,1, anchorage
177763,9758662, 2020-02-16T15:57:01Z,-20.095438333333334,118.51479333333332,1, anchorage
177764,9758662, 2020-02-16T23:57:02Z,-20.09315833333333,118.51362666666668,1, anchorage
177765,9758662, 2020-02-17T07:57:02Z,-20.09555,118.51482833333333,1, anchorage
177766,9758662, 2020-02-17T10:03:01Z,-20.095396666666666,118.51491833333333,1, anchorage
177767,9758662, 2020-02-17T23:57:04Z,-20.092501666666667,118.51433333333334,1, anchorage
177768,9758662, 2020-02-18T07:57:04Z,-20.094756666666665,118.51530166666667,1, anchorage
177769,9758662, 2020-02-18T15:57:06Z,-20.09390833333333,118.51513666666666,1, anchorage
177770,9758662, 2020-02-18T23:57:08Z,-20.097804999999997,118.5078,1, anchorage
177771,9758662, 2020-02-19T07:57:06Z,-20.098158333333334,118.51092333333334,1, anchorage
177772,9758662, 2020-02-19T15:57:10Z,-20.098326666666665,118.51018166666668,1, anchorage
177773,9758662, 2020-02-19T23:36:02Z,-20.093941666666666,118.510605,1, anchorage
177774,9758662, 2020-02-20T07:57:02Z,-20.098526666666668,118.511395,1, anchorage
177775,9758662, 2020-02-20T15:57:05Z,-20.09393,118.51206,1, anchorage
177776,9758662, 2020-02-20T23:54:08Z,-20.095601666666667,118.50725,1, anchorage
177777,9758662, 2020-02-21T07:57:04Z,-20.097518333333333,118.50951666666668,1, anchorage
177778,9758662, 2020-02-21T15:57:05Z,-20.093715,118.51203833333334,1, anchorage
177779,9758662, 2020-02-21T23:48:02Z,-20.095695000000003,118.51260833333332,1, anchorage
177780,9758662, 2020-02-22T07:57:10Z,-20.091451666666668,118.51182166666666,1, anchorage
177781,9758662, 2020-02-22T15:57:15Z,-20.092998333333334,118.51411666666668,1, anchorage
177782,9758662, 2020-02-22T23:57:12Z,-20.094398333333334,118.51432833333334,1, anchorage
177783,9758662, 2020-02-23T07:57:09Z,-20.09152333333333,118.51092833333334,1, anchorage
177784,9758662, 2020-02-23T15:57:11Z,-20.09326833333333,118.51433333333334,1, anchorage
177785,9758662, 2020-02-23T23:45:09Z,-20.094628333333333,118.51420833333331,1, anchorage
177786,9758662, 2020-02-24T07:59:29Z,-20.152925,118.55026000000001,0, anchorage
177787,9758662, 2020-02-24T15:59:32Z,-20.309836666666666,118.57023166666669,5, moored
177788,9758662, 2020-02-24T23:59:32Z,-20.30985,118.5703,5, moored
177789,9758662, 2020-02-25T07:59:33Z,-20.309868333333334,118.57024833333334,5, moored
177790,9758662, 2020-02-25T12:56:33Z,-20.309829999999998,118.57032333333332,5, moored
177804,9758674, 2020-02-12T23:59:00Z,-20.121403333333333,118.63571166666668,1, anchorage
177805,9758674, 2020-02-13T07:59:04Z,-20.119096666666668,118.635005,1, anchorage
177806,9758674, 2020-02-13T15:59:00Z,-20.121589999999998,118.636035,1, anchorage
177807,9758674, 2020-02-13T23:59:07Z,-20.118405,118.63255500000001,1, anchorage
177808,9758674, 2020-02-14T07:59:09Z,-20.12014,118.63605333333334,1, anchorage
177809,9758674, 2020-02-14T15:59:09Z,-20.122088333333334,118.635825,1, anchorage
177810,9758674, 2020-02-14T23:59:13Z,-20.118891666666666,118.63380333333332,1, anchorage
177811,9758674, 2020-02-15T07:59:16Z,-20.121368333333333,118.63600000000001,1, anchorage
177812,9758674, 2020-02-15T15:59:19Z,-20.122001666666666,118.63560166666667,1, anchorage
177813,9758674, 2020-02-15T23:59:15Z,-20.11835,118.633025,1, anchorage
177814,9758674, 2020-02-16T07:59:18Z,-20.12192333333333,118.63574333333334,1, anchorage
177815,9758674, 2020-02-16T15:59:18Z,-20.1217,118.63606166666666,1, anchorage
177816,9758674, 2020-02-16T23:59:23Z,-20.119071666666667,118.63480833333334,1, anchorage
177817,9758674, 2020-02-17T07:59:25Z,-20.121825,118.63596666666666,1, anchorage
177818,9758674, 2020-02-17T10:02:21Z,-20.121428333333334,118.63608833333332,1, anchorage
177819,9758674, 2020-02-17T23:59:32Z,-20.119086666666668,118.63597833333333,1, anchorage
177820,9758674, 2020-02-18T07:59:32Z,-20.12069,118.6365,1, anchorage
177821,9758674, 2020-02-18T15:59:36Z,-20.120070000000002,118.63651999999999,1, anchorage
177822,9758674, 2020-02-18T23:59:37Z,-20.123273333333334,118.63028,1, anchorage
177823,9758674, 2020-02-19T07:59:42Z,-20.123598333333334,118.63332833333334,1, anchorage
177824,9758674, 2020-02-19T15:59:43Z,-20.123691666666666,118.632195,1, anchorage
177825,9758674, 2020-02-19T23:35:40Z,-20.119654999999998,118.63373166666666,1, anchorage
177826,9758674, 2020-02-20T07:59:46Z,-20.123916666666666,118.63322333333332,1, anchorage
177827,9758674, 2020-02-20T15:59:46Z,-20.119423333333334,118.63418833333333,1, anchorage
177828,9758674, 2020-02-20T23:59:53Z,-20.121118333333328,118.62984666666668,1, anchorage
177829,9758674, 2020-02-21T07:59:59Z,-20.122793333333334,118.63172833333331,1, anchorage
177830,9758674, 2020-02-21T15:56:59Z,-20.11957333333333,118.63483666666669,1, anchorage
177831,9758674, 2020-02-21T23:56:58Z,-20.12138833333333,118.63482833333332,1, anchorage
177832,9758674, 2020-02-22T07:56:57Z,-20.118748333333333,118.6337,1, anchorage
177833,9758674, 2020-02-22T15:57:09Z,-20.11986,118.63518833333332,1, anchorage
177834,9758674, 2020-02-22T23:57:01Z,-20.121331666666666,118.635255,1, anchorage
177835,9758674, 2020-02-23T07:58:00Z,-20.11779333333333,118.53703166666666,1, anchorage
177836,9758674, 2020-02-23T15:57:58Z,-20.11957333333333,118.54058500000001,1, anchorage
177837,9758674, 2020-02-23T23:58:00Z,-20.120825,118.54054,1, anchorage
177838,9758674, 2020-02-24T07:58:01Z,-20.118354999999998,118.53602833333332,1, anchorage
177839,9758674, 2020-02-24T15:58:06Z,-20.121135,118.54042333333334,1, anchorage
177840,9758674, 2020-02-24T23:57:41Z,-20.32697333333333,118.58637,5, moored
177841,9758674, 2020-02-25T07:57:46Z,-20.326986666666667,118.58638166666668,5, moored
177842,9758674, 2020-02-25T12:54:46Z,-20.326971666666665,118.5864,5, moored
177843,9758674, 2020-02-25T23:57:46Z,-20.326988333333333,118.58640166666666,5, moored
177844,9758674, 2020-02-26T07:57:47Z,-20.326988333333333,118.58638,5, moored
177845,9758674, 2020-02-26T15:59:04Z,-20.186985,118.51802166666668,0, moving
177932,9759953, 2019-05-04T15:59:16Z,-20.092615,118.63454499999999,1, anchorage
177933,9759953, 2019-05-04T23:59:16Z,-20.096368333333334,118.63263666666668,1, anchorage
177934,9759953, 2019-05-05T07:59:16Z,-20.092695000000003,118.63050666666666,1, anchorage
177935,9759953, 2019-05-05T15:59:16Z,-20.092573333333334,118.634285,1, anchorage
177936,9759953, 2019-05-05T23:59:16Z,-20.095033333333333,118.63496166666668,1, anchorage
177937,9759953, 2019-05-06T07:59:16Z,-20.093475,118.63008666666668,1, anchorage
177938,9759953, 2019-05-06T15:59:16Z,-20.095415,118.63484333333334,1, anchorage
177939,9759953, 2019-05-06T23:59:16Z,-20.093121666666665,118.63401166666668,1, anchorage
177940,9759953, 2019-05-07T07:59:16Z,-20.093239999999998,118.62947666666666,1, anchorage
177941,9759953, 2019-05-07T15:59:16Z,-20.09432,118.634355,1, anchorage
177942,9759953, 2019-05-07T23:59:17Z,-20.09345,118.62926833333331,1, anchorage
177943,9759953, 2019-05-08T07:59:16Z,-20.092996666666668,118.62919666666667,1, anchorage
177944,9759953, 2019-05-08T15:59:16Z,-20.093395,118.629395,1, anchorage
177945,9759953, 2019-05-08T23:59:16Z,-20.09291,118.62884333333334,1, anchorage
177946,9759953, 2019-05-09T07:59:16Z,-20.092876666666665,118.62833833333332,1, anchorage
177947,9759953, 2019-05-09T15:59:16Z,-20.091933333333333,118.62887666666668,1, anchorage
177948,9759953, 2019-05-09T23:59:16Z,-20.09284,118.62818,1, anchorage
177949,9759953, 2019-05-10T07:59:16Z,-20.093441666666667,118.62803500000001,1, anchorage
177950,9759953, 2019-05-10T15:59:16Z,-20.093388333333333,118.62815166666668,1, anchorage
177951,9759953, 2019-05-10T23:57:09Z,-20.320331666666668,118.56941499999999,5, moored
177952,9759953, 2019-05-11T07:57:09Z,-20.320320000000002,118.56945333333331,5, moored
177953,9759953, 2019-05-11T15:57:09Z,-20.320295,118.56945833333332,5, moored
177954,9759953, 2019-05-11T23:57:09Z,-20.32032833333333,118.56941166666668,5, moored
177955,9759953, 2019-05-12T07:59:36Z,-20.039414999999998,118.417375,0, moving
177970,9759953, 2019-06-12T23:58:14Z,-20.105729999999998,118.57523,1, anchorage
177971,9759953, 2019-06-13T07:58:15Z,-20.109436666666667,118.57831000000002,1, anchorage
177972,9759953, 2019-06-13T15:58:15Z,-20.105608333333333,118.57527333333331,1, anchorage
177973,9759953, 2019-06-13T23:58:15Z,-20.106321666666666,118.57445,1, anchorage
177974,9759953, 2019-06-14T07:58:15Z,-20.109953333333333,118.57696666666666,1, anchorage
177975,9759953, 2019-06-14T15:59:42Z,-20.319721666666666,118.57793833333334,5, moored
177976,9759953, 2019-06-14T23:59:30Z,-20.319758333333333,118.57789333333334,5, moored
177977,9759953, 2019-06-15T07:59:41Z,-20.319715,118.57792833333332,5, moored
177978,9759953, 2019-06-15T15:59:41Z,-20.31971,118.57794833333334,5, moored
177979,9759953, 2019-06-15T23:56:30Z,-20.319713333333333,118.57796,5, moored
177980,9759953, 2019-06-16T07:59:36Z,-20.319731666666666,118.577925,5, moored
177995,9759953, 2019-07-21T07:58:14Z,-20.06882833333333,118.58923,1, anchorage
177996,9759953, 2019-07-21T15:58:13Z,-20.070188333333334,118.59427166666669,1, anchorage
177997,9759953, 2019-07-21T23:58:10Z,-20.06851,118.58877166666667,1, anchorage
177998,9759953, 2019-07-22T07:58:13Z,-20.06924,118.58911166666668,1, anchorage
177999,9759953, 2019-07-22T15:58:13Z,-20.07001,118.59373500000001,1, anchorage
178000,9759953, 2019-07-22T23:58:07Z,-20.06788833333333,118.58844833333332,1, anchorage
178001,9759953, 2019-07-23T07:58:07Z,-20.06938,118.58856833333333,1, anchorage
178002,9759953, 2019-07-23T15:58:14Z,-20.069468333333333,118.59371833333331,1, anchorage
178004,9759953, 2019-07-24T07:58:08Z,-20.327011666666667,118.58633333333331,5, moored
178005,9759953, 2019-07-24T15:58:04Z,-20.327026666666665,118.58633,5, moored
178006,9759953, 2019-07-24T23:58:05Z,-20.32705333333333,118.58634166666668,5, moored
178007,9759953, 2019-07-25T07:59:06Z,-20.181871666666666,118.51483333333331,8, moving
178110,9759953, 2020-02-09T07:58:40Z,-20.111871666666666,118.54066833333331,1, anchorage
178111,9759953, 2020-02-09T15:58:40Z,-20.112458333333333,118.54088166666666,1, anchorage
178112,9759953, 2020-02-09T23:58:39Z,-20.111929999999997,118.54089166666668,1, anchorage
178113,9759953, 2020-02-10T07:58:41Z,-20.10914333333333,118.53931999999999,1, anchorage
178114,9759953, 2020-02-10T15:58:39Z,-20.110741666666666,118.54128999999999,1, anchorage
178115,9759953, 2020-02-10T23:55:36Z,-20.111643333333333,118.54118000000001,1, anchorage
178116,9759953, 2020-02-11T07:58:37Z,-20.108666666666668,118.537575,1, anchorage
178117,9759953, 2020-02-11T15:58:36Z,-20.11149333333333,118.54115333333333,1, anchorage
178118,9759953, 2020-02-11T23:58:40Z,-20.110548333333334,118.54130166666668,1, anchorage
178119,9759953, 2020-02-12T07:58:39Z,-20.108926666666665,118.53936333333333,1, anchorage
178120,9759953, 2020-02-12T15:58:39Z,-20.11157,118.54117833333332,1, anchorage
178121,9759953, 2020-02-12T23:55:35Z,-20.11200833333333,118.540945,1, anchorage
178122,9759953, 2020-02-13T07:58:39Z,-20.10983,118.54051333333334,1, anchorage
178123,9759953, 2020-02-13T15:58:41Z,-20.111501666666665,118.54129833333332,1, anchorage
178124,9759953, 2020-02-13T23:58:35Z,-20.111976666666667,118.53608500000001,1, anchorage
178125,9759953, 2020-02-14T07:58:37Z,-20.110313333333334,118.54100166666667,1, anchorage
178126,9759953, 2020-02-14T15:58:37Z,-20.111829999999998,118.54104166666669,1, anchorage
178127,9759953, 2020-02-14T23:58:35Z,-20.10941,118.53946166666668,1, anchorage
178128,9759953, 2020-02-15T07:58:37Z,-20.111173333333333,118.54118999999999,1, anchorage
178129,9759953, 2020-02-15T15:58:35Z,-20.111743333333333,118.54101999999999,1, anchorage
178130,9759953, 2020-02-15T23:58:59Z,-20.319756666666667,118.57795333333334,5, moored
178131,9759953, 2020-02-16T07:58:58Z,-20.31972333333333,118.57802,5, moored
178132,9759953, 2020-02-16T15:58:58Z,-20.319756666666667,118.57799333333334,5, moored
178133,9759953, 2020-02-16T23:58:59Z,-20.319741666666665,118.57796499999999,5, moored
178134,9759953, 2020-02-17T07:59:14Z,-20.32059333333333,118.57457,0, moving
178135,9759953, 2020-02-17T09:35:23Z,-20.146923333333334,118.49376166666669,0, moving
178166,9759965, 2019-04-11T07:59:10Z,-20.138706666666668,118.55086499999999,0, moving
178167,9759965, 2019-04-11T15:59:42Z,-20.31293833333333,118.56907833333334,5, moored
178168,9759965, 2019-04-11T23:59:42Z,-20.312904999999997,118.56908833333334,5, moored
178169,9759965, 2019-04-12T07:59:42Z,-20.31292833333333,118.56909666666668,5, moored
178170,9759965, 2019-04-12T15:59:42Z,-20.312923333333334,118.56908166666666,5, moored
178216,9759965, 2019-06-24T07:58:56Z,-20.097511666666666,118.50652666666667,1, anchorage
178217,9759965, 2019-06-24T15:58:56Z,-20.09809333333333,118.51006166666667,1, anchorage
178218,9759965, 2019-06-24T23:58:56Z,-20.09453333333333,118.50639166666667,1, anchorage
178219,9759965, 2019-06-25T07:58:56Z,-20.0981,118.50675333333334,1, anchorage
178220,9759965, 2019-06-25T15:58:56Z,-20.098485,118.50971833333334,1, anchorage
178221,9759965, 2019-06-25T23:58:57Z,-20.094238333333333,118.506635,1, anchorage
178222,9759965, 2019-06-26T07:58:56Z,-20.098146666666672,118.50936833333333,1, anchorage
178223,9759965, 2019-06-26T15:59:00Z,-20.09665,118.55158166666666,0, moving
178224,9759965, 2019-06-26T23:59:57Z,-20.309761666666667,118.57019,5, moored
178225,9759965, 2019-06-27T07:59:56Z,-20.30976,118.5702,5, moored
178226,9759965, 2019-06-27T15:59:56Z,-20.309768333333334,118.57018833333332,5, moored
178241,9759965, 2019-08-02T15:59:26Z,-20.05646,118.54814499999999,0, moving
178242,9759965, 2019-08-02T23:57:11Z,-20.097351666666672,118.58932166666666,1, anchorage
178243,9759965, 2019-08-03T07:54:09Z,-20.095941666666672,118.58890333333332,1, anchorage
178244,9759965, 2019-08-03T15:57:09Z,-20.097166666666666,118.59366333333334,1, anchorage
178245,9759965, 2019-08-03T23:57:10Z,-20.09647333333333,118.58924499999999,1, anchorage
178246,9759965, 2019-08-04T07:57:09Z,-20.094328333333333,118.58958333333334,1, anchorage
178247,9759965, 2019-08-04T15:57:09Z,-20.09614,118.59438333333334,1, anchorage
178248,9759965, 2019-08-04T23:57:12Z,-20.093425,118.59264166666668,1, anchorage
178249,9759965, 2019-08-05T07:57:14Z,-20.095111666666668,118.58952333333332,1, anchorage
178250,9759965, 2019-08-05T15:57:14Z,-20.096998333333328,118.59426833333332,1, anchorage
178251,9759965, 2019-08-05T23:58:47Z,-20.136211666666668,118.567975,0, moving
178252,9759965, 2019-08-06T07:57:14Z,-20.31289333333333,118.56911333333332,5, moored
178253,9759965, 2019-08-06T15:57:19Z,-20.31293833333333,118.56911166666669,5, moored
178254,9759965, 2019-08-06T23:57:13Z,-20.312908333333333,118.56908833333334,5, moored
178269,9759965, 2019-09-17T15:57:27Z,-20.110745,118.541175,1, anchorage
178270,9759965, 2019-09-17T23:57:29Z,-20.1113,118.540985,1, anchorage
178271,9759965, 2019-09-18T07:57:30Z,-20.109148333333334,118.54053166666668,1, anchorage
178272,9759965, 2019-09-18T15:57:27Z,-20.11072,118.54136499999998,1, anchorage
178273,9759965, 2019-09-18T23:57:27Z,-20.109775,118.54150666666666,1, anchorage
178274,9759965, 2019-09-19T07:57:30Z,-20.10924333333333,118.54108166666668,1, anchorage
178275,9759965, 2019-09-19T15:57:35Z,-20.11047333333333,118.54142666666668,1, anchorage
178276,9759965, 2019-09-19T23:57:44Z,-20.324306666666665,118.58405333333332,5, moored
178277,9759965, 2019-09-20T07:57:47Z,-20.324313333333333,118.58405666666668,5, moored
178278,9759965, 2019-09-20T15:57:43Z,-20.324288333333328,118.58404333333333,5, moored
178279,9759965, 2019-09-20T23:57:48Z,-20.32424,118.58406166666668,5, moored
178280,9759965, 2019-09-21T07:57:48Z,-20.32427833333333,118.584055,5, moored
178281,9759965, 2019-09-21T15:57:41Z,-20.324281666666668,118.58402333333332,5, moored
178282,9759965, 2019-09-21T23:57:50Z,-20.324265,118.58403500000001,5, moored
178296,9759965, 2019-10-24T07:59:35Z,-20.096813333333333,118.56280166666667,0, anchorage
178297,9759965, 2019-10-24T15:58:49Z,-20.09373833333333,118.56725333333333,1, anchorage
178298,9759965, 2019-10-24T23:58:50Z,-20.093315,118.56703666666668,1, anchorage
178299,9759965, 2019-10-25T07:58:53Z,-20.097331666666665,118.56682333333332,1, anchorage
178300,9759965, 2019-10-25T15:58:53Z,-20.093218333333333,118.56649833333331,1, anchorage
178301,9759965, 2019-10-25T23:58:49Z,-20.096416666666666,118.56761499999999,1, anchorage
178302,9759965, 2019-10-26T07:58:50Z,-20.09754,118.56662166666666,1, anchorage
178303,9759965, 2019-10-26T15:58:49Z,-20.092846666666667,118.56428500000001,1, anchorage
178304,9759965, 2019-10-26T23:58:49Z,-20.09539833333333,118.56786166666667,1, anchorage
178305,9759965, 2019-10-27T07:58:50Z,-20.09382833333333,118.56646333333332,1, anchorage
178306,9759965, 2019-10-27T15:58:50Z,-20.093413333333334,118.56650666666668,1, anchorage
178307,9759965, 2019-10-27T23:58:38Z,-20.323768333333334,118.56958833333331,5, moored
178308,9759965, 2019-10-28T07:58:40Z,-20.323781666666665,118.56957833333334,5, moored
178309,9759965, 2019-10-28T15:58:41Z,-20.32375333333333,118.56958166666666,5, moored
178310,9759965, 2019-10-28T23:58:35Z,-20.323775,118.56960166666668,5, moored
178323,9759965, 2019-11-29T07:58:23Z,-20.066268333333333,118.59211833333332,1, anchorage
178324,9759965, 2019-11-29T15:58:23Z,-20.068653333333334,118.59577666666668,1, anchorage
178325,9759965, 2019-11-29T23:58:25Z,-20.070481666666666,118.59178500000002,1, anchorage
178326,9759965, 2019-11-30T07:58:22Z,-20.069166666666668,118.59071666666668,1, anchorage
178327,9759965, 2019-11-30T15:58:22Z,-20.068653333333334,118.595355,1, anchorage
178328,9759965, 2019-11-30T23:58:26Z,-20.066838333333333,118.58916,1, anchorage
178329,9759965, 2019-12-01T07:58:21Z,-20.067553333333333,118.58947333333332,1, anchorage
178330,9759965, 2019-12-01T15:58:22Z,-20.067701666666668,118.59429333333334,1, anchorage
178331,9759965, 2019-12-01T23:58:22Z,-20.067225,118.58882,1, anchorage
178332,9759965, 2019-12-02T07:59:58Z,-20.32254,118.572225,0, moving
178333,9759965, 2019-12-02T15:57:16Z,-20.32699833333333,118.56723000000001,5, moored
178334,9759965, 2019-12-02T23:57:13Z,-20.326976666666667,118.56723833333334,5, moored
178335,9759965, 2019-12-03T07:57:15Z,-20.32699833333333,118.56726499999999,5, moored
178336,9759965, 2019-12-03T15:57:15Z,-20.327003333333334,118.56724666666666,5, moored
178337,9759965, 2019-12-03T23:57:13Z,-20.326986666666667,118.56726499999999,5, moored
178406,9759977, 2019-04-13T15:56:57Z,-20.320385,118.56957,5, moored
178407,9759977, 2019-04-13T23:59:58Z,-20.320386666666668,118.56955666666668,5, moored
