Imo,RecievedTime,Latitude,Longitude,NavStatus,FullWaitTime,WaitingCount,MooredCount,type,built,dwt,loa,beam,holdsTotal,hatchesToNo,draughtMeters
9304930,2019-08-29 23:57:10+00:00,-20.13035,118.52735,1,64.00805556,23,26,Bulk Carrier,2007,203512,299.9,50,9,9,18.1
9479228,2019-05-09 07:58:32+00:00,-20.09544167,118.5353317,1,64.00888889,17,24,Bulk Carrier,2011,206565,299.7,50,9,9,18.23
9607681,2019-04-26 15:58:36+00:00,-20.09208667,118.5073333,1,64.00944444,40,25,Bulk Carrier,2012,179227,291.97,45,9,9,18.2
9437270,2019-11-15 07:58:58+00:00,-20.119705,118.5638283,1,64.00972222,17,29,Ore Carrier,2011,250847,329.95,57,9,9,18.02
9329459,2019-07-15 07:57:06+00:00,-20.10815,118.5355167,1,64.01,16,29,Bulk Carrier,2005,175500,289,45,9,9,18.2
9423970,2019-04-15 07:59:17+00:00,-20.10896667,118.5420267,1,64.01027778,31,20,Bulk Carrier,2010,182133,295,46,9,9,18.28
9363041,2019-06-08 23:58:02+00:00,-20.08048833,118.581335,1,64.01166667,21,32,Bulk Carrier,2008,177798,292,45,9,9,18.3
9495416,2019-03-31 23:57:14+00:00,-20.08778167,118.52575,1,64.01166667,39,16,Bulk Carrier,2013,181488,292,45,9,9,18.2
9551727,2020-01-31 23:58:54+00:00,-20.07378333,118.5290183,1,64.01194444,35,26,Bulk Carrier,2014,180694,291.9,45,9,9,18.07
9731779,2019-05-22 15:58:27+00:00,-20.13728333,118.54195,1,64.01222222,38,26,Ore Carrier,2017,262000,325,57,9,9,18
9620528,2019-08-07 15:57:06+00:00,-20.06741167,118.6079067,1,64.01277778,24,28,Bulk Carrier,2012,115075,254,43,7,7,14.5
9621326,2019-12-29 07:58:35+00:00,-20.13681,118.5159383,1,64.01277778,23,27,Ore Carrier,2014,251029,329.95,57,9,9,18
9621338,2020-01-09 15:58:25+00:00,-20.11023833,118.5429633,1,64.015,27,30,Ore Carrier,2013,251028,329.95,57,9,9,18.03
9557874,2019-12-18 15:59:02+00:00,-20.10886667,118.5959,1,64.01527778,25,28,Bulk Carrier,2009,175886,291.8,45,9,9,18.25
9483322,2019-09-21 15:57:26+00:00,-20.122255,118.5812967,1,64.01583333,25,32,Bulk Carrier,2009,180361,294.47,46,9,9,18.12
9759965,2019-06-24 07:58:56+00:00,-20.09751167,118.5065267,1,64.01694444,38,28,Bulk Carrier,2017,180011,295,46,9,9,18.1
9324992,2019-07-09 07:56:29+00:00,-20.14016667,118.5143833,1,64.0175,15,31,Bulk Carrier,2005,180235,288.93,45,9,9,18.17
9402287,2019-06-01 23:58:13+00:00,-20.10455,118.5070833,1,64.01777778,22,32,Bulk Carrier,2009,181383,292,45,9,9,18.18
9729178,2020-01-20 23:57:10+00:00,-20.12245333,118.5834783,1,64.01888889,32,27,Bulk Carrier,2015,179445,292.26,45,9,9,18.32
9458688,2019-07-26 15:57:13+00:00,-20.094,118.56775,1,64.01972222,26,30,Bulk Carrier,2010,179719,292,45,9,9,17.92
9750933,2019-06-06 23:58:07+00:00,-20.10878167,118.5579,1,64.01972222,29,31,Bulk Carrier,2017,211081,300,49,9,9,18.6
9731767,2020-01-01 07:58:04+00:00,-20.13867667,118.544025,1,64.02111111,25,24,Ore Carrier,2016,250292,325,57,9,9,18
9767405,2019-08-04 15:57:31+00:00,-20.10986833,118.5652417,1,64.02222222,24,28,Bulk Carrier,2017,210000,299.87,48.99,9,9,18.62
9718210,2019-06-25 15:56:57+00:00,-20.08491,118.5391033,1,64.02277778,30,32,Bulk Carrier,2016,180377,292,45,9,9,18.3
9738129,2019-12-03 23:58:14+00:00,-20.10837333,118.6187733,0,64.02305556,28,26,Bulk Carrier,2016,178332,292,45,9,9,16.5
9363015,2019-12-16 07:57:16+00:00,-20.09703667,118.622405,1,64.02388889,24,26,Bulk Carrier,2008,177987,292,45,9,9,18.3
9469871,2019-06-06 07:58:18+00:00,-20.095845,118.5333633,1,64.02444444,28,31,Bulk Carrier,2008,177030,292,45,9,9,18.32
9603439,2020-01-27 23:57:27+00:00,-20.09801667,118.5814983,1,64.02666667,35,29,Bulk Carrier,2012,208025,300,50,9,9,18.22
9437268,2019-11-25 15:57:56+00:00,-20.080075,118.5773033,1,64.02833333,24,25,Ore Carrier,2011,250847,329.95,57,9,9,18.02
9423970,2020-01-19 07:58:07+00:00,-20.08091833,118.6194267,1,64.02861111,33,30,Bulk Carrier,2010,182133,295,46,9,9,18.28
9738155,2019-07-20 07:57:22+00:00,-20.10723,118.59166,1,64.03,21,25,Bulk Carrier,2017,178438,292,45,9,9,16.5
9403530,2019-09-19 23:57:36+00:00,-20.11991,118.6278367,1,64.03055556,29,30,Bulk Carrier,2011,179067,292,45,9,9,18.32
9487639,2019-12-05 07:57:41+00:00,-20.12236167,118.5680417,1,64.03083333,22,29,Ore Carrier,2013,251019,329.95,57,9,9,18.02
9336995,2019-08-29 07:57:31+00:00,-20.11018333,118.6064333,1,64.03277778,16,30,Bulk Carrier,2008,207912,299.7,50,9,9,18.23
9479242,2019-05-29 07:57:27+00:00,-20.12521167,118.5609383,1,64.03333333,28,31,Bulk Carrier,2012,206650,299.7,50,9,9,18.23
9678795,2019-06-23 23:57:30+00:00,-20.10569167,118.50653,1,64.03722222,36,28,Bulk Carrier,2013,206118,299.92,50,9,9,18.47
9514224,2019-12-30 23:57:26+00:00,-20.06952,118.60656,1,64.0375,22,28,Bulk Carrier,2013,176387,292,44.98,9,9,17.98
9612973,2019-07-21 23:56:16+00:00,-20.10787833,118.5740783,1,64.03777778,24,28,Bulk Carrier,2012,180125,295,46,9,9,18.1
9505833,2019-05-26 15:57:03+00:00,-20.09311667,118.51355,1,64.03916667,31,29,Bulk Carrier,2010,178987,292,45,9,9,18.2
9512939,2019-06-15 07:57:08+00:00,-20.12557667,118.52101,1,64.03916667,26,31,Bulk Carrier,2010,181196,292,45,9,9,18.2
9702481,2019-12-26 07:57:20+00:00,-20.11958833,118.56538,1,64.03916667,28,25,Bulk Carrier,2016,211135,300,49,9,9,18.6
9331517,2020-01-13 07:57:22+00:00,-20.13960167,118.5336283,1,64.04111111,22,28,Bulk Carrier,2006,203280,299.95,50,9,9,17.91
9597185,2019-10-19 15:56:53+00:00,-20.09897833,118.5944867,1,64.04722222,39,36,Bulk Carrier,2011,176216,291.95,45,9,9,18.3
9445306,2019-08-03 15:55:15+00:00,-20.08239833,118.5823767,1,64.04916667,23,26,Ore Carrier,2012,228517,324.99,52.5,5,5,18.1
9705134,2019-07-17 23:55:40+00:00,-20.09525167,118.5619933,1,64.05972222,14,26,Bulk Carrier,2016,181008,292,45,9,9,18.3
9816555,2019-11-04 07:54:16+00:00,-20.12501667,118.60383,1,64.07277778,21,38,Bulk Carrier,2018,208660,299.9,50,9,9,18.27
9648295,2019-05-02 23:54:17+00:00,-20.070085,118.590795,1,64.08472222,29,28,Bulk Carrier,2014,205960,299.92,50,9,9,18.4
9735165,2019-05-12 15:53:35+00:00,-20.09712667,118.5362217,1,64.0875,26,19,Bulk Carrier,2015,209472,300,50,9,9,18.4
9271597,2019-06-14 07:51:11+00:00,-20.06792167,118.566315,1,64.10805556,22,31,Bulk Carrier,2004,203248,299.95,50,9,9,17.91
9721011,2019-07-19 23:48:15+00:00,-20.11445167,118.5288583,1,64.1625,19,26,Bulk Carrier,2016,179129,292,45,9,9,18.2
9566590,2020-02-19 23:34:55+00:00,-20.06630167,118.59326,1,64.40083333,34,17,Bulk Carrier,2013,107235,254.99,43,7,7,13.53
9612973,2019-05-13 23:19:49+00:00,-20.10705,118.5614133,1,64.6575,20,23,Bulk Carrier,2012,180125,295,46,9,9,18.1
9612973,2019-06-17 18:33:21+00:00,-20.09310833,118.576945,1,69.39777778,29,33,Bulk Carrier,2012,180125,295,46,9,9,18.1
9423346,2019-08-31 15:59:56+00:00,-20.10576,118.54043,1,71.92777778,15,27,Bulk Carrier,2012,206649,299.7,50,9,9,18.23
9482691,2019-10-05 15:59:55+00:00,-20.15368333,118.5259333,0,71.95305556,32,36,Bulk Carrier,2011,93647,235,38,7,7,14.5
9705134,2019-12-28 07:59:54+00:00,-20.119615,118.6032767,1,71.96055556,23,24,Bulk Carrier,2016,181008,292,45,9,9,18.3
9469637,2019-07-28 23:59:35+00:00,-20.093645,118.5418083,1,71.96222222,24,28,Bulk Carrier,2010,178076,292,45,9,9,18.32
9498327,2019-07-29 07:59:38+00:00,-20.11191667,118.61875,1,71.96305556,25,26,Bulk Carrier,2011,207900,300,50,9,9,18.2
9301067,2020-02-23 15:59:59+00:00,-20.100815,118.5293233,1,71.96361111,41,14,Bulk Carrier,2005,175971,289,45,9,9,17.84
9304942,2019-10-30 15:59:07+00:00,-20.08178333,118.5958833,1,71.96888889,27,40,Bulk Carrier,2007,203512,299.9,50,9,9,18.1
9802114,2019-07-26 23:59:14+00:00,-20.11976333,118.606865,1,71.96916667,26,33,Bulk Carrier,2018,207800,299.9,50,9,9,18.3
9439606,2019-05-17 15:58:56+00:00,-20.06888333,118.596705,1,71.96944444,25,23,Bulk Carrier,2011,180099,295,46,9,9,18.1
9447988,2019-09-13 15:59:15+00:00,-20.10557833,118.5677183,1,71.97361111,19,28,Bulk Carrier,2011,175153,291.8,45,9,9,18.25
9513749,2019-12-15 15:59:43+00:00,-20.10846667,118.6330667,0,71.97611111,25,25,Bulk Carrier,2010,206291,299.94,50,9,9,18.1
9434369,2019-06-04 23:59:51+00:00,-20.09703333,118.5594667,1,71.97638889,26,31,Bulk Carrier,2010,179701,292,45,9,9,18.2
9723899,2019-05-09 23:59:17+00:00,-20.09370167,118.5041133,1,71.97638889,16,25,Bulk Carrier,2016,206938,300,50,9,9,18.59
9750919,2019-06-08 15:58:31+00:00,-20.09751667,118.5655717,1,71.97694444,20,32,Bulk Carrier,2016,211182,300,49,9,9,18.6
9696747,2019-03-27 07:59:26+00:00,-20.12587333,118.528065,1,71.97777778,9,12,Bulk Carrier,2017,208006,299.99,50,9,9,18.48
9410167,2020-02-22 07:59:03+00:00,-20.126855,118.5270633,1,71.97861111,39,13,Bulk Carrier,2011,206007,299.92,50,9,9,18.4
9612959,2019-12-14 07:59:54+00:00,-20.12218333,118.6059083,1,71.98,18,25,Bulk Carrier,2011,180133,295,46,9,9,18.1
9468358,2019-08-06 15:58:35+00:00,-20.08188333,118.5412583,1,71.98083333,23,30,Bulk Carrier,2012,174964,291.8,45,9,9,18.25
9729207,2020-02-02 23:59:21+00:00,-20.12038833,118.5419783,1,71.98111111,37,27,Bulk Carrier,2016,179481,292.26,45,9,9,18.32
9697624,2020-01-12 15:59:52+00:00,-20.13719167,118.5145133,1,71.98222222,23,32,Chemical & Oil Carrier,2014,49990,183,32.2,,,13.32
9334882,2019-07-16 15:58:11+00:00,-20.1188,118.5781667,1,71.98305556,14,29,Ore Carrier,2009,297430,327,55,6,6,21.4
9724829,2019-09-13 07:59:42+00:00,-20.123985,118.5633883,1,71.98333333,18,29,Ore Carrier,2017,250342,325,57,9,9,18
9496472,2019-05-24 15:58:36+00:00,-20.10913333,118.6059167,1,71.98555556,33,29,Bulk Carrier,2011,207941,300,50,9,9,18.2
9757591,2019-03-31 07:59:03+00:00,-20.13180167,118.5270117,0,71.98722222,38,13,Bulk Carrier,2017,208864,299.95,50,9,9,18.42
9501851,2019-12-03 07:59:47+00:00,-20.11841667,118.5269833,1,71.98805556,27,28,Bulk Carrier,2009,179147,292,45,9,9,18.22
9410959,2019-10-02 15:57:51+00:00,-20.10792167,118.6075783,1,71.98861111,31,32,Bulk Carrier,2007,177729,291.95,45,9,9,18.3
9540869,2019-10-01 15:58:04+00:00,-20.06887333,118.62037,1,71.98861111,27,33,Bulk Carrier,2012,115156,254,43,7,7,14.5
9758662,2019-05-21 15:58:49+00:00,-20.07543167,118.52864,1,71.98888889,33,26,Bulk Carrier,2017,207241,299.88,50,9,9,18.5
9490882,2020-01-09 15:59:09+00:00,-20.07048333,118.5773,1,71.99111111,28,30,Bulk Carrier,2010,179194,291.97,45,9,9,18.2
9558191,2019-06-18 23:58:01+00:00,-20.12080167,118.539695,1,71.99222222,36,31,Bulk Carrier,2012,180517,291.9,45,9,9,18.07
9426855,2019-12-17 07:58:03+00:00,-20.09515,118.6082667,1,71.99277778,22,25,Open Hatch Carrier,2010,31755,171.6,27,5,5,10.42
9713052,2019-09-17 23:59:37+00:00,-20.08192167,118.6342133,1,71.99333333,22,30,Bulk Carrier,2016,209172,299.95,50,9,9,18.4
9738129,2019-07-11 15:58:09+00:00,-20.10734167,118.5072783,1,71.99333333,15,29,Bulk Carrier,2016,178332,292,45,9,9,16.5
9532094,2019-11-29 23:58:20+00:00,-20.109745,118.5776733,1,71.99388889,22,28,Bulk Carrier,2010,174713,289.98,45,9,9,18.03
9738129,2019-09-26 23:59:09+00:00,-20.06682833,118.5761317,1,71.995,28,33,Bulk Carrier,2016,178332,292,45,9,9,16.5
9446439,2019-04-17 15:57:59+00:00,-20.10626667,118.60665,1,71.99527778,42,20,Bulk Carrier,2010,180309,288.93,45,9,9,18.17
9633733,2020-02-15 15:59:48+00:00,-20.095945,118.567625,1,71.99527778,40,17,Bulk Carrier,2013,180032,295,46,9,9,18.1
9482718,2019-07-06 15:58:21+00:00,-20.10458333,118.52995,1,71.99777778,25,31,Bulk Carrier,2012,93721,235,38,7,7,14.5
9377937,2019-08-23 23:58:47+00:00,-20.09102833,118.5085683,1,71.99805556,22,23,Bulk Carrier,2006,174091,289,45,9,9,18.12
9296212,2019-08-22 07:58:02+00:00,-20.08156667,118.5871167,1,71.99833333,25,24,Bulk Carrier,2004,180181,288.93,45,9,9,18.17
9759953,2019-07-21 07:58:14+00:00,-20.06882833,118.58923,1,71.99833333,25,25,Bulk Carrier,2017,180008,295,46,9,9,18.1
9498327,2019-09-08 07:59:44+00:00,-20.10766667,118.5818333,1,71.99972222,17,27,Bulk Carrier,2011,207900,300,50,9,9,18.2
9747869,2019-09-02 15:59:35+00:00,-20.12063,118.54217,1,71.99972222,14,25,Bulk Carrier,2016,181074,291.98,45,9,9,18.24
9398113,2019-12-21 23:58:41+00:00,-20.09358333,118.5412333,1,72,29,24,Bulk Carrier,2010,207945,299.7,50,9,9,18.23
9490882,2019-10-16 23:59:36+00:00,-20.13721667,118.5176,1,72.00027778,30,38,Bulk Carrier,2010,179194,291.97,45,9,9,18.2
9731456,2019-08-12 15:58:53+00:00,-20.09897167,118.576705,1,72.00055556,24,25,Bulk Carrier,2016,207709,299.88,50,9,9,18.5
9621326,2019-03-27 07:59:26+00:00,-20.10775,118.6344533,1,72.00083333,9,12,Ore Carrier,2014,251029,329.95,57,9,9,18
9490882,2019-07-29 23:59:54+00:00,-20.09518333,118.6015667,1,72.00111111,24,27,Bulk Carrier,2010,179194,291.97,45,9,9,18.2
9446465,2019-05-24 23:59:26+00:00,-20.07953333,118.5074333,0,72.00138889,33,27,Bulk Carrier,2010,180176,288.93,45,9,9,18.17
9597185,2019-09-14 23:58:26+00:00,-20.12257167,118.6067617,1,72.00138889,18,30,Bulk Carrier,2011,176216,291.95,45,9,9,18.3
9631321,2020-01-15 07:57:36+00:00,-20.12241833,118.58156,1,72.00138889,17,27,Bulk Carrier,2013,206068,299.85,50,9,9,18.49
9653850,2019-11-21 07:56:58+00:00,-20.09076333,118.527465,1,72.00194444,17,26,Bulk Carrier,2013,180010,295,46,9,9,18.1
9278636,2020-01-30 15:57:27+00:00,-20.08096667,118.62345,1,72.0025,44,25,Bulk Carrier,2005,203195,299.95,50,9,9,17.91
9638862,2020-01-17 23:59:12+00:00,-20.10863167,118.5964,1,72.0025,30,26,Bulk Carrier,2013,207664,300,50,9,9,18.2
9709348,2020-01-27 15:57:36+00:00,-20.11553167,118.527575,1,72.0025,35,25,Bulk Carrier,2016,34376,179.96,30,5,5,9.82
9362994,2019-12-13 23:58:07+00:00,-20.069355,118.618795,1,72.00305556,19,30,Ore Carrier,2008,229117,319.58,54,9,9,18.1
9446439,2019-12-22 07:58:23+00:00,-20.10931667,118.58095,1,72.00305556,27,29,Bulk Carrier,2010,180309,288.93,45,9,9,18.17
9330305,2019-10-01 07:57:54+00:00,-20.0835,118.52355,1,72.00416667,31,31,Bulk Carrier,2007,177003,288.97,45,9,9,17.96
9614892,2019-05-04 23:57:32+00:00,-20.10988,118.59281,1,72.00694444,31,24,Bulk Carrier,2012,181408,291.98,45,9,9,18.24
9337145,2020-02-24 15:58:22+00:00,-20.1088,118.5828,1,72.00777778,41,9,Bulk Carrier,2008,207933,299.7,50,9,9,18.23
9520728,2020-02-19 07:59:01+00:00,-20.10987667,118.5652167,1,72.00805556,33,16,Bulk Carrier,2011,179488,291.97,45,9,9,18.22
9695092,2019-06-04 07:58:54+00:00,-20.06528833,118.5881833,1,72.00805556,25,31,Ore Carrier,2015,262037,325,57,9,9,18.7
9488865,2019-06-21 15:57:18+00:00,-20.10549,118.5376833,1,72.00861111,36,28,Bulk Carrier,2010,180149,292,45,9,9,18.2
9611333,2019-10-19 15:59:23+00:00,-20.10847333,118.5139267,0,72.01,38,40,Bulk Carrier,2013,24377,158.6,25,5,5,9.8
9621326,2019-08-09 07:57:28+00:00,-20.09648167,118.5090383,1,72.01055556,18,26,Ore Carrier,2014,251029,329.95,57,9,9,18
9589695,2019-12-17 15:59:18+00:00,-20.065535,118.6228267,0,72.01083333,25,25,Bulk Carrier,2011,180652,291.98,45,9,9,18.24
9621338,2019-09-23 15:57:48+00:00,-20.10648833,118.5806517,1,72.01194444,32,30,Ore Carrier,2013,251028,329.95,57,9,9,18.03
9695092,2019-07-11 07:58:03+00:00,-20.12207833,118.607605,1,72.01277778,15,30,Ore Carrier,2015,262037,325,57,9,9,18.7
9429869,2019-12-21 15:57:37+00:00,-20.06612833,118.6219083,1,72.01305556,23,27,Bulk Carrier,2007,177947,292,45,9,9,18.3
9750919,2019-08-02 07:57:42+00:00,-20.09389,118.56029,1,72.01555556,19,26,Bulk Carrier,2016,211182,300,49,9,9,18.6
9670066,2019-09-16 15:57:11+00:00,-20.12173333,118.633635,1,72.01694444,22,29,Bulk Carrier,2013,209523,299.99,50,9,9,18.43
9458690,2019-04-12 15:58:34+00:00,-20.0913,118.5249667,1,72.01722222,24,22,Bulk Carrier,2010,179719,292,45,9,9,17.92
9398163,2019-05-05 15:58:48+00:00,-20.09200167,118.5649233,1,72.0175,27,24,Bulk Carrier,2010,207918,299.7,50,9,9,18.23
9455569,2019-05-31 15:58:32+00:00,-20.08105,118.6024,0,72.0175,25,32,Bulk Carrier,2011,114007,250,43,7,7,14.5
9796937,2019-11-28 07:57:33+00:00,-20.13490333,118.5113217,1,72.01833333,22,24,Chemical & Oil Carrier,2018,49940,183.2,32.26,,,11
9595606,2019-05-23 15:58:36+00:00,-20.11120833,118.565495,1,72.01916667,34,30,Bulk Carrier,2011,179469,291.97,45,9,9,18.22
9597185,2019-04-12 07:56:58+00:00,-20.11231,118.57706,1,72.01972222,22,22,Bulk Carrier,2011,176216,291.95,45,9,9,18.3
9448035,2019-12-27 15:57:52+00:00,-20.07445667,118.5287517,1,72.02083333,24,28,Bulk Carrier,2010,114063,249.88,43,7,7,15
9464651,2020-01-17 23:57:14+00:00,-20.095305,118.5817167,1,72.02111111,26,29,Bulk Carrier,2012,114563,255.2,43,7,7,14.5
9653850,2019-09-05 07:57:05+00:00,-20.097835,118.5429433,1,72.02166667,15,23,Bulk Carrier,2013,180010,295,46,9,9,18.1
9458389,2019-03-31 07:58:01+00:00,-20.09895,118.5781667,1,72.02194444,36,13,Bulk Carrier,2010,179147,292,45,9,9,18.22
9443619,2020-01-11 23:58:12+00:00,-20.09503333,118.60415,1,72.02222222,24,31,Bulk Carrier,2010,175837,291.8,45,9,9,18.25
9659696,2019-07-26 15:58:21+00:00,-20.13033833,118.5296567,1,72.02277778,26,32,Bulk Carrier,2013,180000,295,46,9,9,18.1
9816555,2019-05-15 23:58:25+00:00,-20.119785,118.5799617,1,72.02527778,19,26,Bulk Carrier,2018,208660,299.9,50,9,9,18.27
9758650,2019-09-03 23:57:46+00:00,-20.11769833,118.6077533,1,72.02666667,13,22,Bulk Carrier,2017,207389,299.88,50,9,9,18.5
9796925,2019-12-07 15:58:09+00:00,-20.13785167,118.5143783,1,72.02694444,28,29,Chemical & Oil Carrier,2018,49948,183.2,32.26,,,11
9496472,2019-08-13 23:55:19+00:00,-20.08041667,118.6213833,1,72.02861111,26,26,Bulk Carrier,2011,207941,300,50,9,9,18.2
9783318,2019-12-31 07:57:55+00:00,-20.11118333,118.5820733,1,72.02972222,23,27,Bulk Carrier,2018,209935,299.99,50,9,9,18.4
9675949,2019-10-09 07:57:29+00:00,-20.10990833,118.51256,1,72.03027778,33,40,Bulk Carrier,2015,216461,306,52,9,9,18.2
9348285,2020-01-18 23:57:56+00:00,-20.10393333,118.61815,1,72.03111111,32,31,Bulk Carrier,2007,174145,289,45,9,9,18.1
9420605,2020-01-15 15:57:21+00:00,-20.10965,118.6213967,1,72.03111111,24,29,Bulk Carrier,2010,180147,295,46,9,9,18.1
9631321,2019-06-27 23:57:25+00:00,-20.08590833,118.525385,1,72.03166667,30,32,Bulk Carrier,2013,206068,299.85,50,9,9,18.49
9431252,2019-09-06 07:56:58+00:00,-20.12472167,118.5826,1,72.03305556,18,21,Ore Carrier,2010,228850,324.99,52.5,5,5,18.1
9345609,2020-01-11 07:57:02+00:00,-20.10813333,118.6052333,1,72.03833333,28,28,Bulk Carrier,2008,176943,288.97,45,9,9,17.96
9526679,2019-07-26 07:57:17+00:00,-20.09608667,118.6349983,1,72.03916667,25,29,Bulk Carrier,2010,175868,291.8,45,9,9,18.25
9675949,2020-02-15 15:57:04+00:00,-20.12165833,118.5832267,1,72.04027778,37,20,Bulk Carrier,2015,216461,306,52,9,9,18.2
9627837,2019-06-10 23:57:08+00:00,-20.09195833,118.6201117,1,72.04055556,28,34,Bulk Carrier,2013,205123,299.95,50,9,9,18.25
9567116,2019-08-01 07:57:20+00:00,-20.08151333,118.5899383,1,72.04083333,24,26,Bulk Carrier,2012,175616,291.8,45,9,9,18.25
9344150,2019-06-26 23:57:03+00:00,-20.12629167,118.5251717,1,72.04111111,33,29,Product Carrier,2008,45800,184.95,32.2,,,12
9438779,2019-05-14 23:57:11+00:00,-20.09271667,118.50825,1,72.04138889,21,20,Bulk Carrier,2009,180018,292,45,9,9,17.92
9468358,2019-09-19 23:57:08+00:00,-20.08661333,118.520015,1,72.04166667,28,30,Bulk Carrier,2012,174964,291.8,45,9,9,18.25
9649524,2019-06-05 07:57:00+00:00,-20.09469667,118.62853,1,72.04277778,27,30,General Cargo,2012,8460,112.21,19,2,2,7.6
9562037,2019-11-08 23:56:41+00:00,-20.10991,118.6080333,1,72.0475,19,33,Bulk Carrier,2012,93079,229.2,38,7,7,14.9
9675638,2019-06-16 15:54:41+00:00,-20.09442667,118.562,1,72.05,30,30,Bulk Carrier,2014,181513,291.98,45,9,9,18.24
9561930,2019-11-04 07:55:54+00:00,-20.09675833,118.5651667,1,72.05861111,22,37,Product Carrier,2012,45945,181.54,32.2,,,10.9
9758650,2019-06-20 15:53:54+00:00,-20.07116167,118.574405,1,72.08194444,31,27,Bulk Carrier,2017,207389,299.88,50,9,9,18.5
9558074,2019-08-17 23:49:29+00:00,-20.09302667,118.5349917,1,72.14722222,26,28,Bulk Carrier,2009,178242,292,45,9,9,18.3
9447160,2019-07-29 07:33:47+00:00,-20.083205,118.6066933,1,72.39555556,25,28,Bulk Carrier,2012,203027,299.95,49,9,9,18.35
9728370,2019-07-18 23:59:24+00:00,-20.10215333,118.52571,1,79.95944444,17,26,Bulk Carrier,2016,34874,179.96,30,5,5,9.82
9735189,2019-05-21 15:59:20+00:00,-20.09303333,118.6064783,1,79.96194444,34,26,Bulk Carrier,2016,209551,300,50,9,9,18.4
9718193,2019-11-10 23:59:05+00:00,-20.08064167,118.5818833,1,79.96555556,21,28,Bulk Carrier,2015,180025,292,45,9,9,18.3
9430038,2020-01-28 07:59:21+00:00,-20.11916167,118.5809,1,79.96694444,35,27,Bulk Carrier,2007,177852,291.95,45,9,9,18.3
9675949,2019-08-29 07:59:04+00:00,-20.11963833,118.6166333,1,79.9675,19,28,Bulk Carrier,2015,216461,306,52,9,9,18.2
9369851,2019-05-15 15:59:20+00:00,-20.1345,118.5394167,0,79.96777778,18,26,Bulk Carrier,2006,174232,289,45,9,9,17.95
9511337,2019-12-29 23:59:03+00:00,-20.11776667,118.5284667,0,79.96833333,26,24,Bulk Carrier,2011,175244,291.8,45,9,9,18.25
9585106,2019-07-26 23:59:24+00:00,-20.07232833,118.5251767,1,79.97,28,32,Bulk Carrier,2011,179842,292,45,9,9,18.22
9702481,2019-11-13 07:58:58+00:00,-20.09193833,118.5370367,1,79.97083333,20,28,Bulk Carrier,2016,211135,300,49,9,9,18.6
9581681,2019-06-05 15:59:54+00:00,-20.12361667,118.5336833,0,79.97111111,28,28,Bulk Carrier,2012,114013,250,43,7,7,14.5
9747780,2019-12-25 23:59:30+00:00,-20.10947833,118.54134,0,79.97111111,27,25,Ore Carrier,2017,261084,327,57,5,9,18.8
9406465,2019-07-05 23:57:23+00:00,-20.12048333,118.6055833,1,79.97222222,24,30,Bulk Carrier,2007,206366,299.94,50,9,9,18.1
9723150,2019-08-19 07:58:44+00:00,-20.10713833,118.506945,1,79.97305556,21,25,Bulk Carrier,2015,209956,299.99,50,9,9,18.43
9522635,2020-01-11 07:59:07+00:00,-20.10137667,118.5207,1,79.97444444,28,26,Bulk Carrier,2011,179558,292,45,9,9,18.2
9621326,2019-09-08 23:59:28+00:00,-20.07855333,118.541375,1,79.97638889,18,26,Ore Carrier,2014,251029,329.95,57,9,9,18
9507544,2019-12-02 23:59:55+00:00,-20.063765,118.592295,1,79.9775,28,26,Bulk Carrier,2010,178978,292,45,9,9,18.2
9738832,2019-04-30 07:59:06+00:00,-20.09339167,118.5800083,1,79.97861111,34,28,Bulk Carrier,2016,181070,291.98,45,9,9,18.24
9702649,2019-10-22 23:59:42+00:00,-20.118895,118.6186183,0,79.98027778,29,35,Ore Carrier,2015,262214,325,57,9,9,18.7
9759965,2019-11-29 07:58:23+00:00,-20.06626833,118.5921183,1,79.98138889,20,27,Bulk Carrier,2017,180011,295,46,9,9,18.1
9783320,2019-12-12 23:58:41+00:00,-20.08275333,118.6067817,1,79.98194444,16,30,Bulk Carrier,2019,209951,299.99,50,9,9,18.4
9709520,2019-06-14 23:59:32+00:00,-20.12091667,118.5377683,0,79.9825,23,31,Ore Carrier,2017,263166,327,57,5,5,18.8
9398113,2020-01-24 07:58:29+00:00,-20.11168333,118.52425,1,79.98277778,34,27,Bulk Carrier,2010,207945,299.7,50,9,9,18.23
